step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec,vce_m,vce_pose_m
9417,train,2.2595,0.2953,4.63,2.6173,6.48,1348,7634.2,nan,nan
9418,train,2.6277,0.2770,6.14,2.8246,8.34,1350,7634.9,nan,nan
9419,train,2.3948,0.1830,4.69,2.2497,5.03,1366,7635.7,nan,nan
9420,train,2.4823,0.1399,5.48,2.3096,3.41,1322,7636.5,nan,nan
9421,train,2.4721,0.2837,4.55,2.7089,5.74,1410,7637.3,nan,nan
9422,train,2.1142,0.3082,5.54,2.3771,4.94,1418,7638.0,nan,nan
9423,train,3.0701,0.1907,7.49,3.0362,6.71,1316,7638.8,nan,nan
9424,train,2.6879,0.2213,7.35,2.8502,9.37,1401,7639.6,nan,nan
9425,train,2.4217,0.1806,5.88,2.4824,5.59,1318,7640.3,nan,nan
9426,train,2.2398,0.3004,5.32,2.1924,4.08,1325,7641.1,nan,nan
9427,train,2.5370,0.2173,5.54,2.1535,3.62,1390,7641.9,nan,nan
9428,train,2.8983,0.2864,6.39,2.9683,7.76,1456,7642.7,nan,nan
9429,train,2.4953,0.3199,5.25,2.6445,7.18,1335,7643.4,nan,nan
9430,train,2.7622,0.1523,9.55,2.9019,5.33,1353,7644.2,nan,nan
9431,train,3.0781,0.1303,7.62,2.7671,6.18,1312,7645.0,nan,nan
9432,train,3.3124,0.0633,8.61,2.4958,4.58,1328,7645.8,nan,nan
9433,train,2.1984,0.2273,4.05,2.2794,5.33,1390,7646.5,nan,nan
9434,train,2.1222,0.2845,3.84,2.1716,3.33,1255,7647.3,nan,nan
9435,train,2.6810,0.0694,5.01,2.1448,3.41,1383,7648.1,nan,nan
9436,train,2.8796,0.2370,8.49,2.6372,7.91,1312,7648.8,nan,nan
9437,train,2.5723,0.2410,8.72,2.5727,9.34,1340,7649.6,nan,nan
9438,train,2.6861,0.2425,4.19,2.4562,3.83,1336,7650.4,nan,nan
9439,train,2.9455,0.2619,7.10,2.7324,7.33,1371,7651.2,nan,nan
9440,train,2.8576,0.1574,6.86,2.6062,5.65,1417,7651.9,nan,nan
9441,train,2.7432,0.1071,7.09,2.2722,6.80,1382,7652.7,nan,nan
9442,train,2.3959,0.1965,4.78,2.0803,3.62,1486,7653.5,nan,nan
9443,train,2.9529,0.1557,7.15,3.3685,7.33,1362,7654.3,nan,nan
9444,train,3.1296,0.0819,8.36,2.6836,7.32,1355,7655.0,nan,nan
9445,train,3.1712,0.0369,8.52,3.1323,8.13,1354,7655.8,nan,nan
9446,train,2.4692,0.2542,6.17,2.0216,4.71,1322,7656.6,nan,nan
9447,train,1.7028,0.3386,2.92,1.7486,2.50,1329,7657.4,nan,nan
9448,train,3.3212,0.1766,6.88,3.2190,7.82,1280,7658.1,nan,nan
9449,train,2.0356,0.3945,5.58,2.1089,7.22,1313,7658.9,nan,nan
9450,train,3.1305,0.2222,9.04,2.7541,8.35,1323,7659.7,nan,nan
9451,train,1.8955,0.4127,2.77,2.2658,3.62,1352,7660.4,nan,nan
9452,train,2.8933,0.2042,8.48,2.9118,8.09,1298,7661.2,nan,nan
9453,train,2.3230,0.1976,4.44,2.4367,2.71,1321,7662.0,nan,nan
9454,train,3.2528,0.0511,7.83,2.9999,7.77,1350,7662.8,nan,nan
9455,train,2.8237,0.1882,8.74,2.8698,7.68,1429,7663.5,nan,nan
9456,train,2.8033,0.3149,5.76,2.7151,8.32,1407,7664.3,nan,nan
9457,train,3.0821,0.0669,5.93,2.7805,5.63,1316,7665.1,nan,nan
9458,train,2.7614,0.1522,5.13,2.5333,4.21,1393,7665.9,nan,nan
9459,train,2.4838,0.2769,5.42,2.4302,5.91,1365,7666.6,nan,nan
9460,train,2.9958,0.1887,8.97,2.8030,9.42,1362,7667.4,nan,nan
9461,train,2.3537,0.1472,5.20,2.4709,4.91,1250,7668.2,nan,nan
9462,train,2.7096,0.2319,7.01,2.7402,7.59,1285,7668.9,nan,nan
9463,train,2.0940,0.4238,3.94,2.0222,4.01,1305,7669.7,nan,nan
9464,train,1.8713,0.3803,2.84,2.3629,4.86,1362,7670.5,nan,nan
9465,train,2.6351,0.2817,7.96,2.5913,8.08,1342,7671.3,nan,nan
9466,train,2.3383,0.3808,4.96,2.5972,5.37,1363,7672.0,nan,nan
9467,train,2.5665,0.2090,5.83,2.3178,7.00,1340,7672.8,nan,nan
9468,train,2.2787,0.1873,4.47,2.4852,3.91,1420,7673.6,nan,nan
9469,train,3.2307,0.1334,9.75,3.3769,11.94,1402,7674.4,nan,nan
9470,train,2.2493,0.2886,5.29,2.3990,7.57,1445,7675.1,nan,nan
9471,train,2.9605,0.1094,8.54,2.4472,8.37,1326,7675.9,nan,nan
9472,train,2.8587,0.1325,6.70,2.9433,6.53,1389,7676.7,nan,nan
9473,train,3.2905,0.1400,8.63,3.3214,9.00,1414,7677.5,nan,nan
9474,train,3.8046,0.0307,8.34,2.9506,8.20,1335,7678.2,nan,nan
9475,train,3.1962,0.0485,8.20,2.6344,7.67,1444,7679.0,nan,nan
9476,train,2.7320,0.2667,6.56,2.4660,7.83,1380,7679.8,nan,nan
9477,train,3.1823,0.0769,7.84,2.8079,8.21,1430,7680.5,nan,nan
9478,train,1.8492,0.4172,2.71,1.7636,2.50,1311,7681.3,nan,nan
9479,train,2.8904,0.0669,8.03,3.5097,9.50,1390,7682.1,nan,nan
9480,train,2.2618,0.2521,4.65,2.4159,6.01,1404,7682.9,nan,nan
9481,train,3.2560,0.1881,8.57,3.4149,10.28,1366,7683.6,nan,nan
9482,train,3.2203,0.0593,9.81,3.4114,10.65,1366,7684.4,nan,nan
9483,train,3.0052,0.1106,6.18,2.5100,6.45,1356,7685.2,nan,nan
9484,train,3.6077,0.0710,10.05,3.7921,11.65,1409,7686.0,nan,nan
9485,train,3.2923,0.1164,7.91,3.3885,7.19,1417,7686.7,nan,nan
9486,train,2.8810,0.1640,6.70,2.3919,7.47,1384,7687.5,nan,nan
9487,train,2.8337,0.1781,10.13,2.8164,10.62,1359,7688.3,nan,nan
9488,train,2.2769,0.2843,4.75,2.7389,7.25,1456,7689.0,nan,nan
9489,train,2.6316,0.1098,7.76,2.2777,3.21,1284,7689.8,nan,nan
9490,train,2.6828,0.2338,8.22,2.3341,3.87,1403,7690.6,nan,nan
9491,train,2.5347,0.3567,6.97,2.9220,7.41,1368,7691.4,nan,nan
9492,train,2.1740,0.3137,4.29,2.2687,2.83,1342,7692.1,nan,nan
9493,train,2.8504,0.1194,7.70,1.8924,6.34,1332,7692.9,nan,nan
9494,train,2.6807,0.0854,5.64,1.9371,5.67,1429,7693.7,nan,nan
9495,train,2.4371,0.1963,5.07,1.8387,1.58,1289,7694.5,nan,nan
9496,train,2.5296,0.2401,7.39,2.6603,9.04,1366,7695.2,nan,nan
9497,train,2.6984,0.1472,7.45,2.4760,7.81,1386,7696.0,nan,nan
9498,train,3.5442,0.1127,8.51,3.4056,8.05,1402,7696.8,nan,nan
9499,train,2.3853,0.3757,3.51,2.4529,4.00,1323,7697.6,nan,nan
9500,train,2.4663,0.1545,4.91,2.1389,3.62,1379,7698.3,nan,nan
9501,train,2.3854,0.1624,7.23,2.7204,5.98,1330,7699.1,nan,nan
9502,train,2.9911,0.1070,8.29,2.6370,7.00,1364,7699.9,nan,nan
9503,train,2.6065,0.1411,5.35,2.9086,3.91,1382,7700.6,nan,nan
9504,train,3.2577,0.0214,10.28,3.5222,12.30,1402,7701.4,nan,nan
9505,train,3.6443,0.1966,10.52,3.5735,9.80,1394,7702.2,nan,nan
9506,train,2.2178,0.3366,5.20,2.2682,4.08,1316,7703.0,nan,nan
9507,train,2.1861,0.3663,4.14,2.5455,4.74,1414,7703.7,nan,nan
9508,train,2.6930,0.1978,6.46,3.1395,6.64,1486,7704.5,nan,nan
9509,train,1.8479,0.3541,3.11,1.8280,2.91,1350,7705.3,nan,nan
9510,train,3.4022,0.0765,9.53,3.1514,8.36,1412,7706.1,nan,nan
9511,train,2.6855,0.0861,7.31,2.6904,7.15,1394,7706.8,nan,nan
9512,train,2.1782,0.3049,5.73,1.9694,5.71,1338,7707.6,nan,nan
9513,train,2.5861,0.2068,5.16,2.1693,3.03,1402,7708.4,nan,nan
9514,train,2.5839,0.2214,5.74,2.7987,6.65,1391,7709.2,nan,nan
9515,train,2.6076,0.3467,4.43,2.3715,4.53,1367,7709.9,nan,nan
9516,train,2.4957,0.2914,5.97,1.6640,6.83,1352,7710.7,nan,nan
9517,train,2.8946,0.1197,6.58,3.1567,5.70,1420,7711.5,nan,nan
9518,train,2.3821,0.2973,5.09,2.2744,5.03,1342,7712.2,nan,nan
9519,train,2.5245,0.2192,5.46,2.2583,6.93,1414,7713.0,nan,nan
9520,train,2.4462,0.1278,6.56,2.1522,3.42,1315,7713.8,nan,nan
9521,train,1.8866,0.3946,3.72,1.8097,3.83,1366,7714.6,nan,nan
9522,train,2.8153,0.2194,9.72,2.6240,10.94,1395,7715.3,nan,nan
9523,train,2.7925,0.1411,5.52,2.6146,6.13,1354,7716.1,nan,nan
9524,train,2.9317,0.2260,6.21,2.8759,5.04,1416,7716.9,nan,nan
9525,train,2.4254,0.1620,6.25,2.5109,6.72,1444,7717.7,nan,nan
9526,train,3.3383,0.0987,6.29,2.9164,5.77,1297,7718.4,nan,nan
9527,train,2.8545,0.2113,7.65,3.1575,9.06,1311,7719.2,nan,nan
9528,train,2.7038,0.2575,7.60,2.0515,6.71,1274,7720.0,nan,nan
9529,train,2.8164,0.1845,6.93,2.8564,7.03,1339,7720.7,nan,nan
9530,train,2.2594,0.3189,3.75,2.4068,2.83,1430,7721.5,nan,nan
9531,train,2.4104,0.2325,4.77,2.7517,6.13,1299,7722.3,nan,nan
9532,train,2.5173,0.2747,7.98,2.1108,5.16,1405,7723.1,nan,nan
9533,train,3.2033,0.0371,7.78,3.2205,7.09,1374,7723.8,nan,nan
9534,train,2.2962,0.1900,4.66,2.0123,4.12,1405,7724.6,nan,nan
9535,train,2.7255,0.1887,6.09,3.2100,5.61,1351,7725.4,nan,nan
9536,train,2.2521,0.2057,6.51,2.1199,8.19,1201,7726.1,nan,nan
9537,train,2.5676,0.2805,6.43,2.8158,10.80,1433,7726.9,nan,nan
9538,train,4.0575,0.1211,10.05,3.9806,10.96,1395,7727.7,nan,nan
9539,train,2.5298,0.2114,5.81,2.0282,5.40,1367,7728.5,nan,nan
9540,train,2.8088,0.2645,7.81,2.9375,9.83,1289,7729.2,nan,nan
9541,train,2.4664,0.1373,6.38,2.2124,3.83,1406,7730.0,nan,nan
9542,train,2.0063,0.3602,4.19,1.7580,4.06,1302,7730.8,nan,nan
9543,train,2.6167,0.2393,6.23,2.2216,7.16,1375,7731.6,nan,nan
9544,train,2.6196,0.2549,7.28,2.6536,7.74,1314,7732.3,nan,nan
9545,train,2.8452,0.1435,8.87,2.5774,5.78,1387,7733.1,nan,nan
9546,train,2.7091,0.2732,5.08,2.9197,5.80,1442,7733.9,nan,nan
9547,train,1.9514,0.3062,4.85,2.5804,5.98,1375,7734.6,nan,nan
9548,train,1.9065,0.3685,3.52,2.0360,3.62,1414,7735.4,nan,nan
9549,train,2.9569,0.0973,6.36,2.3486,3.62,1377,7736.2,nan,nan
9550,train,1.9755,0.4475,4.26,2.2242,5.56,1419,7737.0,nan,nan
9551,train,3.4197,0.0701,9.82,3.8801,10.98,1456,7737.7,nan,nan
9552,train,2.0219,0.2946,4.02,2.2891,5.33,1334,7738.5,nan,nan
9553,train,2.7221,0.1330,5.61,2.1888,3.29,1361,7739.3,nan,nan
9554,train,1.9392,0.3986,3.11,1.6876,2.50,1405,7740.1,nan,nan
9555,train,2.2929,0.2844,4.95,2.4532,5.87,1431,7740.8,nan,nan
9556,train,3.1052,0.2467,7.65,2.9196,8.29,1269,7741.6,nan,nan
9557,train,2.4135,0.2019,6.18,2.1770,8.11,1392,7742.4,nan,nan
9558,train,3.0159,0.1354,5.68,2.8918,6.11,1366,7743.1,nan,nan
9559,train,2.1085,0.3755,3.85,1.9483,3.21,1430,7743.9,nan,nan
9560,train,2.4620,0.2210,4.79,2.0502,5.41,1362,7744.7,nan,nan
9561,train,2.7384,0.1353,6.25,2.6696,4.33,1323,7745.5,nan,nan
9562,train,2.9022,0.0410,7.30,2.3319,7.86,1414,7746.2,nan,nan
9563,train,2.8305,0.0779,7.77,3.1538,10.05,1309,7747.0,nan,nan
9564,train,3.9866,0.1011,12.71,3.8273,12.57,1395,7747.8,nan,nan
9565,train,2.3455,0.2295,4.60,2.6435,4.94,1486,7748.5,nan,nan
9566,train,2.1755,0.4058,4.17,2.5365,5.92,1301,7749.3,nan,nan
9567,train,2.4449,0.2242,6.35,1.9148,4.74,1347,7750.1,nan,nan
9568,train,3.1427,0.2743,8.17,2.5213,7.54,1276,7750.9,nan,nan
9569,train,3.2078,0.0902,6.62,3.4750,6.14,1408,7751.6,nan,nan
9570,train,2.3575,0.2209,4.51,2.7725,4.83,1458,7752.4,nan,nan
9571,train,2.9021,0.1429,7.20,3.3432,7.27,1428,7753.2,nan,nan
9572,train,2.4572,0.1938,6.52,2.5843,3.62,1378,7754.0,nan,nan
9573,train,2.7935,0.1726,6.49,2.5360,5.03,1414,7754.7,nan,nan
9574,train,2.6774,0.1731,5.86,2.5477,6.12,1456,7755.5,nan,nan
9575,train,2.6826,0.1484,8.23,2.3769,8.57,1341,7756.3,nan,nan
9576,train,2.2165,0.4164,4.23,2.4024,4.83,1364,7757.0,nan,nan
9577,train,2.4370,0.2268,4.68,2.2830,4.54,1402,7757.8,nan,nan
9578,train,2.6624,0.1878,5.40,2.4549,3.83,1363,7758.6,nan,nan
9579,train,3.4009,0.1071,11.26,3.4654,12.54,1373,7759.4,nan,nan
9580,train,3.1946,0.2467,8.22,3.3646,8.61,1366,7760.1,nan,nan
9581,train,2.5878,0.2532,5.58,2.4345,6.24,1343,7760.9,nan,nan
9582,train,2.4316,0.1450,4.72,2.5023,4.62,1379,7761.7,nan,nan
9583,train,2.2310,0.2281,4.19,2.5193,5.50,1276,7762.4,nan,nan
9584,train,2.8779,0.1389,6.45,2.5614,7.45,1389,7763.2,nan,nan
9585,train,2.3950,0.2196,5.06,2.2644,4.79,1430,7764.0,nan,nan
9586,train,2.2389,0.2881,4.76,2.2046,4.91,1350,7764.8,nan,nan
9587,train,2.8470,0.1484,8.74,2.6862,9.47,1456,7765.5,nan,nan
9588,train,2.4793,0.2552,6.62,1.8325,4.62,1344,7766.3,nan,nan
9589,train,2.4376,0.3461,5.05,2.3979,4.03,1361,7767.1,nan,nan
9590,train,2.3885,0.2415,4.38,2.0440,3.62,1375,7767.9,nan,nan
9591,train,2.5379,0.1787,4.89,2.9380,4.62,1388,7768.6,nan,nan
9592,train,2.4745,0.2201,4.82,2.3179,3.21,1354,7769.4,nan,nan
9593,train,3.2842,0.1730,8.27,3.1412,6.33,1318,7770.2,nan,nan
9594,train,3.0475,0.2261,8.87,2.9939,11.77,1327,7770.9,nan,nan
9595,train,1.8629,0.4275,2.85,2.1979,2.91,1338,7771.7,nan,nan
9596,train,2.5076,0.2141,7.19,2.3194,8.33,1252,7772.5,nan,nan
9597,train,3.1130,0.0348,9.50,2.4490,7.55,1379,7773.3,nan,nan
9598,train,3.0425,0.0512,7.72,2.4526,5.12,1368,7774.0,nan,nan
9599,train,2.6339,0.1333,6.06,2.4675,5.61,1403,7774.8,nan,nan
9600,train,2.4112,0.2723,7.38,2.8816,10.69,1432,7775.6,nan,nan
9601,train,1.9302,0.3930,3.38,2.0424,3.91,1364,7776.4,nan,nan
9602,train,3.8055,0.0939,10.98,3.6613,10.57,1406,7777.1,nan,nan
9603,train,3.0865,0.1267,7.23,2.7446,5.61,1444,7777.9,nan,nan
9604,train,3.1618,0.2679,10.04,3.4342,12.06,1310,7778.7,nan,nan
9605,train,2.6163,0.3176,6.38,2.5868,5.45,1486,7779.4,nan,nan
9606,train,3.1689,0.2273,7.21,2.7219,5.21,1377,7780.2,nan,nan
9607,train,2.8847,0.1914,7.64,2.8055,6.93,1416,7781.0,nan,nan
9608,train,2.4644,0.3721,5.87,2.6019,7.36,1419,7781.8,nan,nan
9609,train,3.4653,0.0401,9.32,3.1403,9.01,1322,7782.5,nan,nan
9610,train,3.1018,0.1196,8.90,2.8284,8.93,1296,7783.3,nan,nan
9611,train,3.3421,0.1460,11.44,3.0653,9.19,1363,7784.1,nan,nan
9612,train,2.6342,0.1309,7.54,2.8677,8.74,1367,7784.9,nan,nan
9613,train,2.7161,0.2224,8.50,2.7247,7.81,1340,7785.6,nan,nan
9614,train,2.8361,0.0374,7.17,2.1918,6.26,1338,7786.4,nan,nan
9615,train,2.0538,0.2735,4.33,2.6130,5.21,1404,7787.2,nan,nan
9616,train,2.7505,0.2148,8.21,2.6689,9.26,1313,7787.9,nan,nan
9617,train,3.0396,0.1246,8.56,2.6391,7.64,1340,7788.7,nan,nan
9618,train,2.9088,0.1109,7.09,2.9145,6.71,1298,7789.5,nan,nan
9619,train,3.4677,0.0843,10.26,3.2726,11.26,1316,7790.3,nan,nan
9620,train,2.6725,0.1687,4.40,2.1399,3.50,1405,7791.0,nan,nan
9621,train,2.6090,0.1556,7.05,2.0534,7.25,1414,7791.8,nan,nan
9622,train,2.9407,0.1791,7.50,2.3841,4.42,1301,7792.6,nan,nan
9623,train,2.3609,0.2525,5.59,2.7498,7.65,1390,7793.3,nan,nan
9624,train,2.6987,0.1861,8.18,2.3470,10.22,1365,7794.1,nan,nan
9625,train,3.5202,0.0463,10.17,3.3694,8.80,1340,7794.9,nan,nan
9626,train,2.8947,0.2332,6.66,2.1922,5.64,1312,7795.7,nan,nan
9627,train,3.1120,0.2493,8.92,3.5702,11.31,1444,7796.4,nan,nan
9628,train,2.2361,0.1915,4.66,1.6876,4.44,1368,7797.2,nan,nan
9629,train,2.5279,0.3148,5.40,2.3093,6.03,1328,7798.0,nan,nan
9630,train,2.5934,0.1129,5.21,2.1156,3.94,1276,7798.8,nan,nan
9631,train,2.2633,0.3137,4.74,2.1575,3.74,1361,7799.5,nan,nan
9632,train,2.1361,0.1983,4.32,2.1075,3.12,1276,7800.3,nan,nan
9633,train,2.2624,0.3485,5.23,2.4062,7.27,1446,7801.1,nan,nan
9634,train,2.6539,0.1492,7.45,2.7136,7.53,1387,7801.8,nan,nan
9635,train,2.3740,0.2244,4.83,2.1339,2.71,1377,7802.6,nan,nan
9636,train,2.4211,0.3641,4.73,2.3405,4.33,1428,7803.4,nan,nan
9637,train,2.6642,0.4279,6.26,2.6802,9.39,1304,7804.2,nan,nan
9638,train,2.5812,0.1484,5.17,2.2054,4.58,1442,7804.9,nan,nan
9639,train,2.4376,0.2805,6.87,2.7538,10.38,1387,7805.7,nan,nan
9640,train,2.3083,0.2529,3.83,2.2279,4.00,1364,7806.5,nan,nan
9641,train,3.3069,0.1461,8.87,2.7564,8.21,1362,7807.3,nan,nan
9642,train,2.9741,0.0359,6.73,2.9137,7.04,1419,7808.0,nan,nan
9643,train,2.2621,0.2999,3.82,2.4696,5.53,1364,7808.8,nan,nan
9644,train,2.1136,0.4442,5.10,2.1877,5.71,1416,7809.6,nan,nan
9645,train,2.9832,0.1603,7.32,2.5313,6.83,1397,7810.3,nan,nan
9646,train,3.4993,0.0192,9.28,3.6441,10.04,1300,7811.1,nan,nan
9647,train,2.6174,0.2026,5.96,2.8708,7.08,1387,7811.9,nan,nan
9648,train,2.0609,0.3075,5.33,2.1075,7.00,1382,7812.7,nan,nan
9649,train,3.0480,0.1613,5.99,2.6540,5.13,1364,7813.4,nan,nan
9650,train,2.4380,0.2030,5.43,2.2005,6.62,1335,7814.2,nan,nan
9651,train,2.2410,0.1595,4.54,2.2866,4.91,1392,7815.0,nan,nan
9652,train,3.1031,0.3093,8.86,2.9280,6.15,1403,7815.8,nan,nan
9653,train,2.4250,0.1148,5.38,2.3140,3.24,1394,7816.5,nan,nan
9654,train,2.3137,0.2777,6.81,2.2847,7.60,1329,7817.3,nan,nan
9655,train,2.5094,0.3094,6.30,2.4767,7.43,1325,7818.1,nan,nan
9656,train,2.1496,0.3476,4.92,2.3629,4.62,1329,7818.8,nan,nan
9657,train,2.8777,0.3093,6.25,2.5023,7.12,1316,7819.6,nan,nan
9658,train,2.6568,0.2020,5.84,2.3879,5.71,1406,7820.4,nan,nan
9659,train,2.5958,0.2995,5.96,2.5353,6.06,1389,7821.2,nan,nan
9660,train,2.7703,0.1662,5.95,2.6690,5.51,1402,7821.9,nan,nan
9661,train,2.1981,0.3164,5.36,2.2415,5.85,1321,7822.7,nan,nan
9662,train,3.0550,0.0948,8.81,2.8677,7.34,1392,7823.5,nan,nan
9663,train,2.2221,0.2426,3.68,2.1257,3.62,1352,7824.3,nan,nan
9664,train,2.9124,0.1174,6.01,3.1524,6.86,1405,7825.0,nan,nan
9665,train,2.7693,0.1145,4.49,1.9820,1.50,1275,7825.8,nan,nan
9666,train,2.0646,0.2695,5.22,1.8613,3.33,1347,7826.6,nan,nan
9667,train,2.4464,0.3303,6.46,2.6411,8.28,1432,7827.3,nan,nan
9668,train,2.6064,0.2891,7.32,2.5806,6.65,1356,7828.1,nan,nan
9669,train,2.5119,0.1897,5.50,2.6825,5.20,1392,7828.9,nan,nan
9670,train,2.6289,0.2123,6.44,2.7818,5.70,1352,7829.7,nan,nan
9671,train,2.5616,0.2130,5.71,2.9855,5.62,1418,7830.4,nan,nan
9672,train,2.1940,0.2168,7.45,2.3309,7.97,1444,7831.2,nan,nan
9673,train,2.9884,0.3023,8.90,3.2278,8.59,1353,7832.0,nan,nan
9674,train,2.5554,0.2659,6.83,2.4370,6.30,1444,7832.7,nan,nan
9675,train,2.4849,0.1728,6.04,2.6695,6.21,1354,7833.5,nan,nan
9676,train,3.2997,0.1164,8.85,2.9800,9.56,1409,7834.3,nan,nan
9677,train,2.9701,0.1167,7.44,2.2445,4.03,1363,7835.1,nan,nan
9678,train,2.2242,0.2340,5.09,2.4778,4.33,1342,7835.8,nan,nan
9679,train,3.2667,0.1355,7.76,3.3452,6.26,1299,7836.6,nan,nan
9680,train,2.4898,0.2095,5.43,2.5420,3.91,1456,7837.4,nan,nan
9681,train,3.2165,0.1208,8.40,2.5816,7.03,1358,7838.2,nan,nan
9682,train,2.4529,0.0841,6.08,2.3571,7.08,1332,7838.9,nan,nan
9683,train,3.0062,0.1887,6.53,2.3388,4.12,1346,7839.7,nan,nan
9684,train,3.0014,0.1989,6.81,3.0488,7.88,1458,7840.5,nan,nan
9685,train,2.9973,0.2174,6.87,2.5971,8.48,1417,7841.3,nan,nan
9686,train,3.1747,0.1016,8.72,2.9934,8.44,1456,7842.0,nan,nan
9687,train,2.2406,0.2932,7.91,2.1050,6.65,1378,7842.8,nan,nan
9688,train,2.4971,0.1540,4.64,2.6510,5.91,1266,7843.6,nan,nan
9689,train,2.5017,0.0949,4.98,2.7081,5.24,1402,7844.3,nan,nan
9690,train,1.9299,0.3252,3.45,1.6724,2.50,1310,7845.1,nan,nan
9691,train,2.3829,0.2984,4.49,2.3258,4.03,1404,7845.9,nan,nan
9692,train,2.6279,0.1398,6.92,2.0884,5.06,1381,7846.7,nan,nan
9693,train,2.8830,0.2139,8.82,2.8604,7.81,1365,7847.4,nan,nan
9694,train,2.7217,0.1729,5.95,2.8860,5.70,1394,7848.2,nan,nan
9695,train,3.2862,0.2484,6.13,3.1355,5.91,1389,7849.0,nan,nan
9696,train,3.3411,0.1571,10.74,3.9023,11.36,1375,7849.8,nan,nan
9697,train,2.5273,0.2987,4.88,3.1241,5.22,1416,7850.5,nan,nan
9698,train,2.3320,0.2091,4.26,1.9972,3.29,1430,7851.3,nan,nan
9699,train,2.0515,0.3915,5.49,2.2811,5.91,1405,7852.1,nan,nan
9700,train,2.6270,0.2422,4.32,2.0810,4.12,1313,7852.8,nan,nan
9701,train,3.0421,0.1759,7.47,2.7757,7.06,1359,7853.6,nan,nan
9702,train,2.5797,0.1707,6.71,2.5559,6.65,1406,7854.4,nan,nan
9703,train,3.2679,0.1239,7.20,3.1202,5.98,1308,7855.2,nan,nan
9704,train,2.2441,0.4020,4.39,2.4236,4.86,1368,7855.9,nan,nan
9705,train,2.5145,0.1793,5.02,2.3528,4.12,1350,7856.7,nan,nan
9706,train,2.4513,0.2801,5.44,2.5838,5.20,1339,7857.5,nan,nan
9707,train,2.6933,0.2954,5.24,2.1542,5.71,1273,7858.3,nan,nan
9708,train,3.1787,0.1483,10.99,3.1022,13.48,1403,7859.0,nan,nan
9709,train,2.3782,0.3412,6.49,3.0008,8.84,1354,7859.8,nan,nan
9710,train,2.7760,0.1490,6.22,2.4183,4.30,1362,7860.6,nan,nan
9711,train,2.5983,0.2270,5.22,2.4175,4.41,1304,7861.3,nan,nan
9712,train,3.1299,0.1407,8.38,2.8429,9.68,1350,7862.1,nan,nan
9713,train,2.2376,0.3418,4.73,2.4754,5.08,1419,7862.9,nan,nan
9714,train,2.2080,0.4644,4.44,2.0312,6.32,1473,7863.7,nan,nan
9715,train,3.1422,0.1543,8.69,3.2276,7.60,1484,7864.4,nan,nan
9716,train,2.2901,0.2006,4.77,2.2627,4.74,1356,7865.2,nan,nan
9717,train,3.0334,0.0875,6.77,3.3106,7.94,1417,7866.0,nan,nan
9718,train,2.5329,0.2742,4.23,2.2111,4.29,1353,7866.7,nan,nan
9719,train,2.2820,0.2126,4.92,1.9751,3.44,1322,7867.5,nan,nan
9720,train,2.7329,0.1287,7.92,2.5662,7.70,1352,7868.3,nan,nan
9721,train,2.4715,0.3949,6.58,2.4887,7.00,1299,7869.1,nan,nan
9722,train,2.7698,0.2275,9.23,2.6470,5.95,1336,7869.8,nan,nan
9723,train,3.0769,0.2386,7.73,2.9256,9.87,1316,7870.6,nan,nan
9724,train,2.2455,0.4543,6.26,2.4829,7.83,1301,7871.4,nan,nan
9725,train,2.4415,0.1767,5.02,2.1883,3.91,1432,7872.1,nan,nan
9726,train,1.8503,0.4074,2.94,2.0034,3.21,1404,7872.9,nan,nan
9727,train,2.5364,0.0769,5.73,2.5321,4.71,1352,7873.7,nan,nan
9728,train,3.0961,0.2139,6.82,2.9399,5.13,1309,7874.5,nan,nan
9729,train,3.3372,0.0647,10.34,3.2955,10.46,1391,7875.2,nan,nan
9730,train,2.7154,0.2398,5.63,2.2963,4.70,1368,7876.0,nan,nan
9731,train,2.4128,0.2955,5.59,2.0757,6.55,1364,7876.8,nan,nan
9732,train,3.0698,0.2000,6.10,3.0707,6.54,1350,7877.5,nan,nan
9733,train,2.1981,0.2950,5.46,2.1854,5.68,1366,7878.3,nan,nan
9734,train,2.8633,0.2343,8.65,3.2476,12.31,1340,7879.1,nan,nan
9735,train,3.1631,0.2038,6.01,3.5279,7.04,1418,7879.9,nan,nan
9736,train,2.7828,0.1795,5.97,2.5580,5.47,1432,7880.6,nan,nan
9737,train,2.7878,0.1672,6.71,2.2720,3.53,1358,7881.4,nan,nan
9738,train,2.1712,0.2270,5.62,1.5973,5.75,1291,7882.2,nan,nan
9739,train,2.7862,0.0987,8.27,2.5246,8.49,1408,7883.0,nan,nan
9740,train,2.3017,0.1956,4.01,1.6018,2.21,1375,7883.7,nan,nan
9741,train,3.1078,0.1271,9.20,3.2468,10.28,1416,7884.5,nan,nan
9742,train,3.3619,0.0219,12.55,3.0191,11.64,1414,7885.3,nan,nan
9743,train,2.5080,0.3183,5.45,2.9350,5.92,1357,7886.1,nan,nan
9744,train,2.2140,0.3935,8.25,2.6262,9.64,1314,7886.8,nan,nan
9745,train,2.6190,0.1918,5.18,2.7730,5.12,1434,7887.6,nan,nan
9746,train,2.6504,0.2352,6.87,2.5624,7.03,1420,7888.4,nan,nan
9747,train,2.6144,0.1979,5.43,2.2813,5.52,1430,7889.1,nan,nan
9748,train,2.9613,0.0977,8.74,2.6327,9.13,1402,7889.9,nan,nan
