step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
19562,train,3.0569,0.0931,7.86,2.3958,6.39,1418,15804.9
19563,train,2.0649,0.2331,4.34,1.6897,2.50,1403,15805.7
19564,train,2.3598,0.1335,4.55,2.2311,3.91,1378,15806.5
19565,train,2.6480,0.1504,6.75,2.3257,6.35,1310,15807.3
19566,train,3.6004,0.1466,8.53,3.4216,8.24,1378,15808.0
19567,train,2.7422,0.1716,5.45,2.3279,5.24,1474,15808.8
19568,train,2.5365,0.1741,5.12,2.7123,5.37,1407,15809.6
19569,train,2.2101,0.2171,4.37,2.1931,3.33,1377,15810.3
19570,train,4.2378,0.0433,12.06,3.5398,11.17,1339,15811.1
19571,train,2.3189,0.3405,4.25,1.7156,4.71,1351,15811.9
19572,train,2.8177,0.2647,5.96,2.6932,4.91,1428,15812.7
19573,train,1.8477,0.3244,5.64,1.6525,3.03,1350,15813.4
19574,train,2.1132,0.2022,6.06,2.3016,6.25,1340,15814.2
19575,train,1.9570,0.3296,4.71,2.1055,3.91,1353,15815.0
19576,train,2.8176,0.2091,6.98,2.7324,6.16,1382,15815.7
19577,train,2.5548,0.2818,7.34,2.4886,7.44,1370,15816.5
19578,train,2.1735,0.3118,4.53,2.1246,2.00,1472,15817.3
19579,train,2.1045,0.4087,5.33,2.0818,5.20,1402,15818.1
19580,train,2.5346,0.1321,6.85,2.5362,7.06,1416,15818.8
19581,train,2.2244,0.3490,4.32,1.8343,4.22,1387,15819.6
19582,train,1.8209,0.3531,3.62,2.3861,4.79,1419,15820.4
19583,train,2.2158,0.2996,4.53,2.1709,3.12,1512,15821.1
19584,train,2.7175,0.1819,8.06,2.1436,8.50,1270,15821.9
19585,train,2.2973,0.3407,6.90,2.2050,7.65,1321,15822.7
19586,train,2.2238,0.3447,4.09,2.0172,5.01,1378,15823.5
19587,train,2.0221,0.2983,4.09,1.6852,3.24,1418,15824.2
19588,train,1.9514,0.3929,4.15,2.0604,6.18,1443,15825.0
19589,train,2.2316,0.2205,4.14,1.9881,3.29,1392,15825.8
19590,train,2.3298,0.1967,7.01,1.9110,5.04,1337,15826.5
19591,train,2.5908,0.2262,6.56,2.4326,8.29,1459,15827.3
19592,train,1.9257,0.3108,3.74,1.7227,2.21,1419,15828.1
19593,train,3.0532,0.1172,7.84,2.5631,8.47,1263,15828.9
19594,train,2.7023,0.1009,6.20,2.7263,5.58,1408,15829.6
19595,train,2.2167,0.3300,5.10,2.2749,4.70,1418,15830.4
19596,train,2.2638,0.1881,5.88,2.6278,5.24,1356,15831.2
19597,train,2.4351,0.2711,6.37,2.2942,6.55,1420,15831.9
19598,train,2.1418,0.2967,5.69,2.0507,6.91,1375,15832.7
19599,train,1.8881,0.4533,2.95,1.7944,4.12,1414,15833.5
19600,train,3.0001,0.1026,8.99,3.1880,9.45,1472,15834.3
19601,train,1.9603,0.2967,4.43,1.6751,2.50,1419,15835.0
19602,train,2.9135,0.1612,11.98,3.0185,13.65,1402,15835.8
19603,train,2.8881,0.0686,9.61,2.8223,11.25,1384,15836.6
19604,train,1.7703,0.4768,2.46,1.6265,2.21,1378,15837.4
19605,train,3.3055,0.2509,8.97,3.3526,9.57,1363,15838.1
19606,train,1.8806,0.3040,3.71,1.6875,3.00,1388,15838.9
19607,train,2.1239,0.3029,4.53,1.9492,3.12,1390,15839.7
19608,train,3.0942,0.1147,9.38,2.6174,9.69,1369,15840.4
19609,train,2.2600,0.2773,4.29,2.1458,3.62,1417,15841.2
19610,train,2.6670,0.2706,5.25,2.3954,6.06,1456,15842.0
19611,train,3.3287,0.0798,10.28,3.1056,10.75,1416,15842.8
19612,train,1.7580,0.2346,3.56,1.4830,2.21,1360,15843.5
19613,train,3.8523,0.1794,7.36,3.2382,5.62,1377,15844.3
19614,train,1.8702,0.4417,2.94,1.7786,3.08,1415,15845.1
19615,train,2.5811,0.1194,5.86,2.4777,5.55,1416,15845.8
19616,train,2.7038,0.3034,7.44,2.4947,9.01,1401,15846.6
19617,train,2.6688,0.2210,8.23,2.5343,5.50,1416,15847.4
19618,train,2.0497,0.2692,4.46,2.1556,2.71,1456,15848.1
19619,train,2.9627,0.0862,6.89,2.7221,5.50,1416,15848.9
19620,train,2.5619,0.2049,6.32,2.5875,3.33,1352,15849.7
19621,train,1.8219,0.3421,4.82,2.1727,7.22,1368,15850.5
19622,train,2.7911,0.1948,10.57,3.4398,10.12,1340,15851.2
19623,train,3.0529,0.1408,11.94,3.1541,12.22,1420,15852.0
19624,train,2.2751,0.2639,6.29,2.4362,6.74,1417,15852.8
19625,train,1.8776,0.4685,2.80,1.9625,3.12,1317,15853.5
19626,train,2.3167,0.4299,8.35,2.6313,11.91,1391,15854.3
19627,train,2.4099,0.3034,5.16,2.6325,4.22,1302,15855.1
19628,train,2.5085,0.1541,7.18,2.2520,6.15,1428,15855.9
19629,train,1.8849,0.3073,3.25,2.0615,4.12,1432,15856.6
19630,train,2.3632,0.2643,5.87,2.3862,7.11,1347,15857.4
19631,train,2.3755,0.4401,5.71,2.4261,6.84,1418,15858.2
19632,train,2.6150,0.1935,5.82,2.2753,4.12,1442,15858.9
19633,train,3.0240,0.2149,11.16,3.4717,12.45,1354,15859.7
19634,train,2.1145,0.3557,5.12,2.4540,6.39,1383,15860.5
19635,train,2.1373,0.2957,4.00,2.7695,3.91,1444,15861.3
19636,train,3.1353,0.1354,7.99,2.7195,7.24,1366,15862.0
19637,train,1.9212,0.3594,3.23,2.1436,3.12,1433,15862.8
19638,train,2.7497,0.0849,7.10,2.9561,7.56,1390,15863.6
19639,train,2.6747,0.2694,8.23,3.0280,9.00,1366,15864.4
19640,train,2.1928,0.2588,3.88,1.6648,2.00,1484,15865.1
19641,train,2.1032,0.3725,3.95,1.9543,3.21,1388,15865.9
19642,train,1.9713,0.3641,5.80,2.0879,4.83,1442,15866.7
19643,train,2.3174,0.1993,7.47,2.0954,6.21,1405,15867.4
19644,train,2.4415,0.2558,5.12,2.2448,3.50,1302,15868.2
19645,train,2.2573,0.2414,4.16,2.3615,4.53,1429,15869.0
19646,train,2.0087,0.2930,3.70,1.4145,1.50,1420,15869.8
19647,train,1.9862,0.2864,3.95,2.4146,5.50,1442,15870.5
19648,train,2.6809,0.2139,5.79,2.1229,5.59,1351,15871.3
19649,train,2.6742,0.2427,7.29,2.8633,8.24,1471,15872.1
19650,train,4.5346,0.0082,14.32,4.3806,14.36,1337,15872.8
19651,train,2.2859,0.1893,8.54,1.9458,9.51,1363,15873.6
19652,train,3.4602,0.3561,8.15,3.2542,8.29,1379,15874.4
19653,train,3.5438,0.1184,8.78,2.6530,6.83,1394,15875.1
19654,train,1.8944,0.3508,3.12,2.6425,4.24,1431,15875.9
19655,train,1.6619,0.2693,3.13,1.2140,1.50,1389,15876.7
19656,train,3.0152,0.1301,8.57,2.9680,7.45,1445,15877.5
19657,train,1.2786,0.4905,2.11,1.7460,2.91,1415,15878.2
19658,train,1.5675,0.4687,3.72,1.6290,2.50,1391,15879.0
19659,train,2.0430,0.3571,3.92,2.4443,5.33,1484,15879.8
19660,train,3.0236,0.2794,8.09,2.9286,5.27,1428,15880.5
19661,train,2.9821,0.0869,8.55,3.2891,9.15,1393,15881.3
19662,train,1.9379,0.3025,3.60,1.9972,2.71,1448,15882.1
19663,train,2.1701,0.2291,3.65,2.1198,2.62,1423,15882.9
19664,train,1.8972,0.3653,3.77,2.0799,5.06,1429,15883.6
19665,train,1.4862,0.4604,2.78,1.6566,2.50,1414,15884.4
19666,train,1.9034,0.2500,3.61,1.8241,3.21,1328,15885.2
19667,train,2.7609,0.1007,5.70,3.0871,6.50,1381,15886.0
19668,train,2.9191,0.2480,5.76,2.7293,8.44,1391,15886.7
19669,train,2.7604,0.3880,5.22,2.6996,5.72,1415,15887.5
19670,train,1.8769,0.3986,3.76,1.9849,3.41,1390,15888.3
19671,train,2.2742,0.4542,5.99,2.1986,6.00,1365,15889.0
19672,train,2.2922,0.2324,3.95,2.1816,2.83,1338,15889.8
19673,train,2.6315,0.3076,5.65,3.0951,5.62,1375,15890.6
19674,train,2.3653,0.2005,6.47,2.0334,5.68,1456,15891.3
19675,train,2.6288,0.2045,5.49,3.3144,6.44,1379,15892.1
19676,train,2.9151,0.1272,7.13,2.6754,8.44,1336,15892.9
19677,train,2.1277,0.2342,4.28,2.4558,3.62,1362,15893.7
19678,train,2.6659,0.1188,6.53,2.2680,6.21,1322,15894.4
19679,train,2.2978,0.1965,5.11,2.2265,6.38,1374,15895.2
19680,train,2.2544,0.1565,4.78,2.6413,3.00,1431,15896.0
19681,train,2.9018,0.1145,6.60,2.8157,6.28,1310,15896.7
19682,train,1.9730,0.4727,3.67,2.1975,4.27,1263,15897.5
19683,train,2.8273,0.3035,6.05,2.6159,4.83,1410,15898.3
19684,train,2.2773,0.3727,8.35,2.1695,6.10,1390,15899.1
19685,train,2.8929,0.0971,5.32,2.7245,8.79,1432,15899.8
19686,train,2.4164,0.1284,6.23,2.0128,5.48,1402,15900.6
19687,train,3.6209,0.0380,9.13,3.1235,9.10,1317,15901.4
19688,train,2.2590,0.2412,5.70,2.2309,5.32,1443,15902.2
19689,train,2.4835,0.1225,6.05,2.8098,5.61,1363,15902.9
19690,train,1.8946,0.4686,3.23,1.9457,6.03,1498,15903.7
19691,train,2.3259,0.1847,7.10,2.2210,3.33,1413,15904.5
19692,train,2.1426,0.1742,3.97,1.8793,2.83,1355,15905.2
19693,train,1.9065,0.2546,4.27,2.0761,4.33,1312,15906.0
19694,train,3.3550,0.2580,8.24,3.3087,8.23,1403,15906.8
19695,train,2.3161,0.3552,5.76,2.5235,7.62,1416,15907.5
19696,train,1.9987,0.1797,4.55,1.6231,2.21,1419,15908.3
19697,train,2.2633,0.2989,6.46,2.7432,8.83,1472,15909.1
19698,train,2.0716,0.3812,5.12,2.0955,5.71,1393,15909.9
19699,train,2.2376,0.2438,4.41,2.0059,4.21,1366,15910.6
19700,train,2.4507,0.2965,5.86,2.7888,6.12,1383,15911.4
19701,train,2.4465,0.1813,5.82,2.2841,3.53,1456,15912.2
19702,train,2.6807,0.2389,8.62,2.7909,10.37,1327,15913.0
19703,train,3.5809,0.0618,13.22,3.3030,14.89,1392,15913.7
19704,train,2.3133,0.3405,7.88,2.3691,9.92,1442,15914.5
19705,train,2.2178,0.3036,4.52,2.1921,2.80,1380,15915.3
19706,train,2.0390,0.2152,3.62,1.5876,2.21,1417,15916.0
19707,train,3.5906,0.0466,7.91,4.2436,8.56,1458,15916.8
19708,train,2.7459,0.2334,7.20,2.5936,5.69,1354,15917.6
19709,train,1.9608,0.2541,4.30,2.0243,5.79,1338,15918.4
19710,train,1.8824,0.3568,3.97,1.9107,4.21,1446,15919.1
19711,train,2.2709,0.2849,4.63,2.6413,5.92,1446,15919.9
19712,train,2.1121,0.3842,3.77,1.9181,4.71,1416,15920.7
19713,train,2.2018,0.3704,6.04,2.1847,6.41,1428,15921.4
19714,train,2.6478,0.2625,6.49,2.8383,5.82,1356,15922.2
19715,train,1.7961,0.4871,2.64,1.8977,3.03,1470,15923.0
19716,train,3.0480,0.2519,7.82,2.6752,7.93,1350,15923.8
19717,train,1.9825,0.4701,3.47,1.8877,3.72,1389,15924.5
19718,train,2.0630,0.3668,3.86,2.1509,5.00,1404,15925.3
19719,train,2.0845,0.2860,4.47,1.6556,1.91,1430,15926.1
19720,train,1.8827,0.4777,2.98,1.7187,3.71,1459,15926.8
19721,train,1.7995,0.4538,3.53,2.1004,4.00,1364,15927.6
19722,train,2.6482,0.2559,5.73,2.7159,5.82,1317,15928.4
19723,train,3.0786,0.1449,11.09,2.6695,10.65,1394,15929.2
19724,train,2.6430,0.2311,7.28,3.1245,8.22,1484,15929.9
19725,train,2.3825,0.1785,6.86,2.1797,5.62,1378,15930.7
19726,train,3.1874,0.2858,7.83,3.3488,7.71,1403,15931.5
19727,train,2.7132,0.2463,9.45,2.5113,11.48,1368,15932.2
19728,train,2.6543,0.1040,5.12,2.1871,4.54,1442,15933.0
19729,train,2.6374,0.2639,7.72,3.2853,10.29,1406,15934.2
19730,train,2.5432,0.2921,5.85,2.1964,5.53,1431,15935.0
19731,train,2.0481,0.4089,4.39,2.7802,6.12,1350,15935.8
19732,train,1.9310,0.2885,5.52,2.2010,5.33,1421,15936.5
19733,train,2.5658,0.1735,5.09,2.3009,5.33,1372,15937.3
19734,train,1.8245,0.2457,3.81,1.5232,2.12,1445,15938.1
19735,train,1.9559,0.3475,3.22,1.4136,2.21,1364,15938.8
19736,train,2.0997,0.2976,3.46,1.4774,2.21,1408,15939.6
19737,train,2.6015,0.3422,4.44,2.1954,3.62,1274,15940.4
19738,train,2.6540,0.2112,8.02,2.7411,4.90,1321,15941.2
19739,train,2.7101,0.1699,6.32,2.6855,6.06,1442,15941.9
19740,train,2.4688,0.3077,5.99,2.6562,8.35,1391,15942.7
19741,train,2.3877,0.2827,6.56,2.5671,6.89,1390,15943.5
19742,train,2.0872,0.3211,5.81,1.7597,5.60,1420,15944.2
19743,train,2.0148,0.3209,3.97,2.4328,3.83,1368,15945.0
19744,train,2.9739,0.0915,8.69,3.0934,9.21,1431,15945.8
19745,train,2.9456,0.1393,8.83,2.4589,8.31,1486,15946.6
19746,train,1.9594,0.2948,3.33,1.7710,2.33,1340,15947.3
19747,train,2.1738,0.4145,4.24,2.3154,3.94,1327,15948.1
19748,train,3.0030,0.1786,5.52,2.3437,3.62,1355,15948.9
19749,train,1.6446,0.4978,3.99,1.9551,5.00,1366,15949.6
19750,train,2.7247,0.2710,5.21,2.6247,3.83,1428,15950.4
19751,train,3.2819,0.1464,9.97,3.1825,11.34,1421,15951.2
19752,train,2.5226,0.2752,4.86,2.2637,4.53,1457,15952.0
19753,train,2.5479,0.2223,5.68,2.4479,4.72,1327,15952.7
19754,train,2.5402,0.3382,4.85,2.7050,5.39,1363,15953.5
19755,train,2.8071,0.1384,6.41,2.8681,5.33,1488,15954.3
19756,train,2.6083,0.2532,6.43,2.7796,6.12,1406,15955.1
19757,train,1.9145,0.5018,3.73,2.5189,5.87,1405,15955.8
19758,train,2.3272,0.3456,5.71,2.5446,6.37,1415,15956.6
19759,train,2.2263,0.3443,4.72,2.1502,2.83,1394,15957.4
19760,train,1.7173,0.4701,2.36,1.8233,3.91,1338,15958.1
19761,train,2.2297,0.2951,7.51,2.0072,8.72,1376,15958.9
19762,train,3.0982,0.1688,6.97,2.8503,6.86,1392,15959.7
19763,train,1.6267,0.5326,3.48,2.3781,5.15,1363,15960.5
19764,train,2.7706,0.1865,7.87,2.6423,8.83,1405,15961.2
19765,train,2.3326,0.3874,4.83,2.5861,7.22,1394,15962.0
19766,train,2.4042,0.1797,5.00,2.5382,4.62,1263,15962.8
19767,train,2.2707,0.2097,4.37,1.6732,1.71,1335,15963.6
19768,train,2.0465,0.2893,3.90,1.3856,1.91,1417,15964.3
19769,train,1.7671,0.4184,3.85,1.7192,3.00,1367,15965.1
19770,train,2.4286,0.2450,5.10,2.1779,4.58,1339,15965.9
19771,train,2.5680,0.1234,4.73,1.8996,2.71,1402,15966.6
19772,train,2.7708,0.2669,5.92,2.3658,5.62,1405,15967.4
19773,train,2.1690,0.1197,5.67,1.9311,4.44,1470,15968.2
19774,train,2.9790,0.2549,7.33,2.6438,5.03,1338,15969.0
19775,train,2.8421,0.1669,6.13,2.5860,4.61,1402,15969.7
19776,train,2.3642,0.2682,6.68,2.1149,5.49,1443,15970.5
19777,train,2.5462,0.3186,8.84,2.6605,9.61,1362,15971.3
19778,train,2.2640,0.3609,4.16,2.0357,4.00,1391,15972.1
19779,train,3.3703,0.0415,7.42,2.7983,5.77,1445,15972.8
19780,train,2.5109,0.2487,7.50,2.5830,6.86,1351,15973.6
19781,train,2.4755,0.2298,4.49,2.2030,4.91,1488,15974.4
19782,train,1.7534,0.4150,3.00,1.3915,2.91,1429,15975.1
19783,train,2.5486,0.2973,5.82,2.6690,6.68,1416,15975.9
19784,train,2.8683,0.4915,3.30,2.6878,2.41,1410,15976.7
19785,train,2.0928,0.2440,3.86,2.0049,3.21,1418,15977.5
19786,train,2.8525,0.0335,6.90,2.5270,6.66,1343,15978.2
19787,train,2.2280,0.4187,5.91,2.2659,5.66,1340,15979.0
19788,train,3.4330,0.1199,9.64,3.8003,12.02,1368,15979.8
19789,train,4.2581,0.1729,12.61,3.5788,13.28,1342,15980.6
19790,train,2.5760,0.3398,7.42,2.6375,9.71,1348,15981.3
19791,train,2.8236,0.3590,5.92,3.0273,6.41,1404,15982.1
19792,train,2.5313,0.2334,6.25,2.1421,5.62,1487,15982.9
19793,train,2.5600,0.2703,8.96,2.6808,7.27,1402,15983.6
19794,train,2.2574,0.3954,4.71,2.6016,6.62,1472,15984.4
19795,train,2.0806,0.4226,4.03,2.1708,3.71,1382,15985.2
19796,train,2.3567,0.3132,5.32,2.5292,5.65,1373,15986.0
19797,train,2.4431,0.2345,4.84,2.3686,5.62,1352,15986.7
19798,train,2.4881,0.1746,5.30,2.2595,4.58,1392,15987.5
19799,train,2.4296,0.2315,7.50,2.3135,7.12,1404,15988.3
19800,train,2.3884,0.3660,4.60,2.4390,5.03,1418,15989.1
19801,train,2.1564,0.3389,6.27,2.0126,6.24,1484,15989.8
19802,train,2.0399,0.4169,5.55,1.9247,5.71,1336,15990.6
19803,train,1.6809,0.5282,2.29,1.9886,3.62,1367,15991.4
19804,train,2.3254,0.2717,5.39,2.0470,3.58,1498,15992.1
19805,train,2.5965,0.1945,3.92,2.0496,2.41,1378,15992.9
19806,train,1.9747,0.3680,3.94,2.2568,4.53,1432,15993.7
19807,train,2.2029,0.2546,6.36,1.7379,5.45,1367,15994.5
19808,train,3.7014,0.0633,10.92,3.5162,9.94,1391,15995.2
19809,train,2.1994,0.2731,4.66,1.6325,3.80,1377,15996.0
19810,train,2.3851,0.2473,4.42,2.2352,4.21,1403,15996.8
19811,train,1.9838,0.3871,4.98,1.9964,5.55,1320,15997.6
19812,train,1.3961,0.5308,2.13,1.6025,2.83,1445,15998.3
19813,train,1.7196,0.4619,3.04,2.2962,4.33,1405,15999.1
19814,train,2.3974,0.2529,4.42,1.7272,1.21,1380,15999.9
19815,train,2.3110,0.2486,4.65,2.4478,2.83,1392,16000.7
19816,train,2.0254,0.3516,3.97,1.8513,4.56,1456,16001.4
19817,train,3.9460,0.2428,9.81,4.3615,10.07,1318,16002.2
19818,train,2.4249,0.2905,5.72,2.2847,5.32,1456,16003.0
19819,train,2.5350,0.2263,7.91,2.6227,9.46,1458,16003.7
19820,train,1.6482,0.4874,2.22,1.3341,2.21,1430,16004.5
19821,train,2.4288,0.2429,5.93,1.9676,4.24,1445,16005.3
19822,train,2.0966,0.2348,3.62,1.7021,2.91,1448,16006.1
19823,train,2.6757,0.1870,7.62,2.3291,5.71,1364,16006.8
19824,train,2.1928,0.0931,4.70,2.4998,4.91,1418,16007.6
19825,train,3.2363,0.1147,7.37,2.9481,5.91,1395,16008.4
19826,train,2.0893,0.3297,3.83,1.5681,2.12,1380,16009.2
19827,train,2.3382,0.2730,7.79,2.5009,7.96,1359,16009.9
19828,train,2.6616,0.2340,3.89,2.0843,4.41,1406,16010.7
19829,train,1.9984,0.2862,4.66,2.2354,4.24,1352,16011.5
19830,train,2.2301,0.2534,4.30,1.7084,2.62,1401,16012.2
19831,train,1.7967,0.3542,3.35,1.4519,2.00,1375,16013.0
19832,train,1.8895,0.2921,4.36,1.8704,3.50,1390,16013.8
19833,train,2.0351,0.4127,4.62,1.9538,4.48,1444,16014.6
19834,train,2.5566,0.1686,10.70,2.3071,9.24,1352,16015.3
19835,train,2.2123,0.3119,3.72,1.9425,3.62,1430,16016.1
19836,train,2.3163,0.2219,4.44,2.2173,3.21,1379,16016.9
19837,train,2.4956,0.2674,4.60,2.2539,4.21,1350,16017.6
19838,train,2.2352,0.1075,5.33,2.0595,2.00,1368,16018.4
19839,train,2.2737,0.2925,7.82,2.2146,8.88,1323,16019.2
19840,train,2.4138,0.0802,5.01,2.4994,3.91,1321,16020.0
19841,train,2.0526,0.2211,4.49,2.0957,3.41,1393,16020.7
19842,train,3.6452,0.0711,7.85,3.4340,9.28,1279,16021.5
19843,train,1.8573,0.3785,2.84,2.1324,3.41,1337,16022.3
19844,train,2.1729,0.4221,3.95,1.9515,4.48,1445,16023.1
19845,train,2.9556,0.1586,7.07,2.5757,7.82,1381,16023.8
19846,train,2.4459,0.2899,4.23,2.1592,3.21,1352,16024.6
19847,train,2.7556,0.0603,7.23,2.8387,5.98,1344,16025.4
19848,train,2.2032,0.3069,5.34,2.3317,4.65,1362,16026.1
19849,train,2.8504,0.2010,7.62,2.8086,8.90,1443,16026.9
19850,train,2.1440,0.3693,5.65,2.6292,6.97,1446,16027.7
19851,train,2.4562,0.1186,5.23,1.9560,4.33,1442,16028.5
19852,train,2.5147,0.2204,7.97,2.4023,9.03,1434,16029.2
19853,train,2.5109,0.4078,5.50,2.1104,2.71,1258,16030.0
19854,train,2.0841,0.2513,3.67,1.7022,2.71,1325,16030.8
19855,train,1.7655,0.3924,2.68,2.3104,4.62,1348,16031.5
19856,train,2.0478,0.3193,6.05,2.1896,6.65,1328,16032.3
19857,train,1.4433,0.6256,1.80,2.2187,3.21,1405,16033.1
19858,train,1.9123,0.3132,3.93,1.6871,2.91,1389,16033.9
19859,train,1.9961,0.2821,3.53,1.7797,3.12,1365,16034.6
19860,train,2.0438,0.1624,3.97,2.1870,3.71,1429,16035.4
19861,train,2.0835,0.3966,5.09,1.9568,3.00,1470,16036.2
19862,train,2.2934,0.1221,4.50,1.9746,3.58,1417,16037.0
19863,train,2.9501,0.1268,9.38,2.6262,7.74,1499,16037.7
19864,train,2.6413,0.2188,6.09,2.7283,4.12,1353,16038.5
19865,train,2.2683,0.3686,7.02,2.4986,6.56,1324,16039.3
19866,train,2.6063,0.2067,6.25,2.0934,5.70,1340,16040.0
19867,train,2.6212,0.2678,6.66,2.6286,5.89,1430,16040.8
19868,train,3.0625,0.1007,7.95,3.0090,8.42,1340,16041.6
19869,train,2.1297,0.2606,4.39,2.2588,4.72,1416,16042.4
19870,train,1.7941,0.4716,3.09,1.7483,4.51,1459,16043.1
19871,train,2.1142,0.4094,4.35,1.8601,4.87,1341,16043.9
19872,train,1.9121,0.3254,3.66,1.6568,3.50,1432,16044.7
19873,train,1.7052,0.3779,3.44,1.5399,1.21,1376,16045.5
19874,train,2.2891,0.2447,6.77,2.1746,6.26,1324,16046.2
19875,train,2.4779,0.1672,6.20,2.8464,5.21,1376,16047.0
19876,train,2.5450,0.2749,7.36,2.7075,7.86,1404,16047.8
19877,train,2.6542,0.2621,5.01,2.3356,4.71,1446,16048.5
19878,train,1.5068,0.5076,2.45,1.4040,1.50,1379,16049.3
19879,train,1.8675,0.3585,4.08,1.3846,2.21,1512,16050.1
19880,train,3.0248,0.1516,7.88,2.4525,8.12,1392,16050.9
19881,train,2.3353,0.2876,5.59,2.3269,5.29,1443,16051.6
19882,train,2.5007,0.2876,9.22,3.1477,11.91,1342,16052.4
19883,train,2.6776,0.1681,8.15,2.3745,5.35,1386,16053.2
19884,train,2.9925,0.2302,8.79,2.6541,7.09,1338,16054.0
19885,train,1.6315,0.4576,2.87,1.7906,3.91,1414,16054.7
19886,train,1.5340,0.4195,2.73,1.1874,1.00,1366,16055.5
19887,train,1.4800,0.5370,3.58,1.8934,3.58,1324,16056.3
19888,train,2.6594,0.3356,5.57,2.2910,6.33,1347,16057.0
19889,train,2.8840,0.2161,5.95,2.6684,4.15,1365,16057.8
19890,train,3.1089,0.2328,5.64,2.7286,6.03,1422,16058.6
19891,train,2.7072,0.2361,8.94,2.6552,8.73,1444,16059.4
19892,train,1.9374,0.3074,3.69,2.5733,4.12,1376,16060.1
19893,train,2.0807,0.2694,3.84,1.9485,3.91,1392,16060.9
19894,train,1.9375,0.4177,5.04,1.9654,4.48,1312,16061.7
19895,train,2.2659,0.2596,6.40,2.2542,6.91,1460,16062.5
19896,train,2.1723,0.4651,8.46,2.3947,10.93,1432,16063.2
19897,train,2.4725,0.3291,5.80,2.8661,5.87,1431,16064.0
19898,train,1.8899,0.2956,4.04,2.0831,3.71,1353,16064.8
19899,train,2.1417,0.2757,3.71,2.4464,3.50,1458,16065.5
19900,train,3.0490,0.1686,9.21,2.5064,7.30,1471,16066.3
19901,train,2.2441,0.2619,3.65,1.9882,4.21,1390,16067.1
19902,train,2.4119,0.2985,3.90,2.2709,3.12,1367,16067.9
19903,train,1.6500,0.4434,2.64,1.7130,4.92,1430,16068.6
19904,train,3.0442,0.0423,5.94,2.3769,5.65,1323,16069.4
19905,train,1.6999,0.4480,3.17,1.5801,2.00,1471,16070.2
19906,train,3.3060,0.0220,8.10,2.3518,5.75,1364,16071.0
19907,train,2.8579,0.2257,8.10,3.1882,8.86,1360,16071.7
19908,train,2.9285,0.1133,7.38,2.2823,4.21,1430,16072.5
19909,train,2.5205,0.2323,6.44,2.4818,7.62,1339,16073.3
19910,train,1.9723,0.3188,3.71,1.5680,3.77,1418,16074.0
19911,train,2.5530,0.1205,5.76,2.0101,5.04,1402,16074.8
19912,train,2.2017,0.2086,4.38,2.0301,3.62,1390,16075.6
19913,train,2.7536,0.1737,6.04,2.2994,3.12,1376,16076.4
19914,train,1.6922,0.4647,4.09,2.0933,5.40,1431,16077.1
19915,train,2.6067,0.2251,5.94,2.2793,5.22,1417,16077.9
19916,train,1.9039,0.3833,4.88,2.0915,5.62,1393,16078.7
19917,train,1.9764,0.3425,3.87,2.0673,3.79,1384,16079.5
19918,train,1.9267,0.4326,4.84,2.4205,6.52,1394,16080.2
19919,train,2.9959,0.1629,10.04,2.6191,7.58,1295,16081.0
19920,train,2.4160,0.2742,5.23,2.1684,4.91,1404,16081.8
19921,train,2.4933,0.1550,5.42,2.1086,3.65,1458,16082.5
19922,train,2.4198,0.3458,4.86,2.2414,6.61,1498,16083.3
19923,train,2.3720,0.2476,4.96,2.1922,3.71,1442,16084.1
19924,train,2.7410,0.2142,6.97,2.2143,4.08,1349,16084.9
19925,train,1.8184,0.4293,3.56,1.8720,4.12,1337,16085.6
19926,train,2.2042,0.3839,4.48,2.1497,4.33,1430,16086.4
19927,train,2.8971,0.3284,6.16,2.7188,4.91,1340,16087.2
19928,train,3.3019,0.1996,7.29,3.2750,7.93,1378,16087.9
19929,train,2.0248,0.3587,3.19,2.0531,3.62,1447,16088.7
19930,train,1.9400,0.3258,3.42,1.6449,2.33,1366,16089.5
19931,train,1.7833,0.4627,4.65,2.0292,4.71,1366,16090.3
19932,train,2.5805,0.2527,5.98,2.1659,5.33,1377,16091.0
19933,train,1.7008,0.3401,3.78,1.9914,3.50,1335,16091.8
19934,train,2.5388,0.1220,4.67,2.2894,3.21,1402,16092.6
19935,train,2.2468,0.2081,4.46,1.9741,4.48,1403,16093.4
19936,train,2.7050,0.2410,4.50,2.0602,2.41,1303,16094.1
19937,train,2.4609,0.3115,6.35,2.7200,6.56,1432,16094.9
19938,train,2.7364,0.2581,6.03,2.7139,6.81,1329,16095.7
19939,train,2.4361,0.1737,5.26,2.7347,5.50,1416,16096.4
19940,train,2.0334,0.3814,3.96,1.6908,2.50,1416,16097.2
19941,train,2.8166,0.2145,9.21,2.9420,12.36,1403,16098.0
19942,train,3.3730,0.1438,9.43,2.9250,9.81,1446,16098.8
19943,train,2.8240,0.0955,10.24,2.6102,10.50,1392,16099.5
19944,train,2.0985,0.3723,4.03,1.8622,2.74,1335,16100.3
19945,train,2.6752,0.2624,6.01,2.7673,7.32,1414,16101.1
19946,train,1.7592,0.3348,3.06,1.8688,2.91,1353,16101.9
19947,train,2.4791,0.1962,5.19,2.5577,5.62,1422,16102.6
19948,train,3.1097,0.2526,7.30,3.1854,7.92,1512,16103.4
