step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
9001,train,2.4270,0.2899,4.90,2.5543,5.00,714,5064.4
9002,train,2.6767,0.0897,10.91,2.5758,12.40,702,5064.9
9003,train,2.2129,0.2441,5.16,2.5386,7.00,676,5065.4
9004,train,1.2817,0.6267,2.09,1.9110,3.00,742,5065.9
9005,train,3.0686,0.1901,7.00,2.3121,5.47,784,5066.4
9006,train,2.4064,0.2107,4.93,2.5626,5.00,674,5066.9
9007,train,2.2888,0.2757,5.91,2.6214,3.41,700,5067.4
9008,train,2.8923,0.2612,8.06,3.0000,6.41,716,5067.9
9009,train,1.3760,0.5054,2.01,1.2820,2.41,742,5068.4
9010,train,2.9965,0.4681,11.87,3.1177,13.73,705,5068.9
9011,train,2.3497,0.1078,6.89,2.3827,4.41,714,5069.4
9012,train,2.7182,0.1103,4.98,1.6800,2.00,716,5069.9
9013,train,1.6220,0.4052,2.96,1.8402,1.00,770,5070.4
9014,train,2.3823,0.2255,5.36,2.2247,2.83,714,5070.9
9015,train,2.6047,0.3201,7.10,2.7832,7.51,756,5071.4
9016,train,2.8063,0.0974,7.18,2.6540,6.36,729,5071.9
9017,train,1.7910,0.5824,5.16,2.1236,4.16,716,5072.4
9018,train,2.6292,0.1586,6.68,2.5447,6.41,700,5072.9
9019,train,2.3084,0.4521,5.08,2.1694,3.00,637,5073.4
9020,train,2.9589,0.2253,9.94,3.2529,11.21,688,5073.9
9021,train,1.6658,0.4872,2.40,1.4511,1.41,702,5074.4
9022,train,2.6481,0.2356,8.25,3.1623,11.00,730,5074.9
9023,train,2.1543,0.4815,8.24,2.5798,10.36,756,5075.4
9024,train,4.1853,0.0081,11.26,3.0994,12.59,743,5075.9
9025,train,2.2051,0.2877,5.23,2.5587,6.16,702,5076.4
9026,train,2.3038,0.2805,9.64,2.4000,15.06,688,5076.9
9027,train,3.4379,0.1690,7.33,3.1534,5.65,704,5077.4
9028,train,1.9799,0.1826,3.98,1.7642,3.00,701,5077.9
9029,train,2.6093,0.4501,9.16,2.5145,10.06,742,5078.4
9030,train,2.9086,0.2451,6.09,2.4118,3.16,718,5078.9
9031,train,2.6069,0.2864,8.45,2.8853,10.49,674,5079.4
9032,train,1.8229,0.3117,3.80,2.3132,7.00,664,5079.9
9033,train,1.8698,0.4555,4.83,2.0709,3.00,742,5080.4
9034,train,3.2369,0.0256,9.61,2.7557,4.65,742,5080.9
9035,train,1.6378,0.4090,2.75,1.6670,2.00,692,5081.4
9036,train,3.5289,0.0800,12.14,3.0836,10.00,675,5081.9
9037,train,2.4717,0.0937,6.19,2.5147,12.05,662,5082.4
9038,train,2.2452,0.1830,4.33,1.4905,2.00,743,5082.9
9039,train,2.0412,0.3314,4.18,1.6917,4.00,703,5083.4
9040,train,2.5898,0.3061,5.36,2.0241,4.24,784,5083.9
9041,train,2.5466,0.2723,8.34,1.8746,8.00,650,5084.4
9042,train,3.2387,0.1700,15.31,3.5499,13.06,700,5084.9
9043,train,2.3464,0.2898,4.85,1.8594,3.00,728,5085.4
9044,train,1.8930,0.5330,5.20,1.9052,9.00,743,5085.9
9045,train,2.4886,0.0456,8.21,2.8017,7.39,702,5086.4
9046,train,1.4689,0.4432,3.24,1.2505,1.00,704,5086.9
9047,train,2.4132,0.2006,5.38,2.2025,4.00,703,5087.4
9048,train,2.3404,0.3640,6.92,2.2238,7.74,662,5087.9
9049,train,2.3796,0.2463,9.18,2.3157,9.31,674,5088.4
9050,train,1.8342,0.3697,3.38,1.2024,2.00,714,5088.9
9051,train,3.6130,0.1541,11.27,3.3379,8.24,688,5089.4
9052,train,3.0532,0.1222,5.47,2.0823,4.41,704,5089.9
9053,train,1.7099,0.3989,3.97,1.8315,2.41,702,5090.4
9054,train,1.7386,0.3324,3.23,2.3743,3.65,716,5090.9
9055,train,2.6594,0.0948,6.30,2.1791,5.16,770,5091.4
9056,train,1.6838,0.4225,2.91,1.9091,4.00,729,5091.9
9057,train,3.3367,0.1717,6.50,2.0868,3.24,728,5092.4
9058,train,1.7543,0.6327,1.99,1.8132,3.41,686,5092.9
9059,train,2.6435,0.4105,5.10,2.2968,4.00,704,5093.4
9060,train,3.0129,0.3369,7.58,2.3189,6.24,662,5093.9
9061,train,2.7645,0.2675,10.86,3.1512,16.29,714,5094.4
9062,train,3.9522,0.1152,17.40,2.9072,18.40,686,5094.9
9063,train,2.8119,0.0698,6.09,2.0798,3.24,688,5095.4
9064,train,2.8977,0.2012,5.02,2.6907,5.24,661,5095.9
9065,train,2.2757,0.1972,5.36,1.8286,6.00,715,5096.4
9066,train,2.4104,0.2544,4.15,2.3088,4.24,688,5096.9
9067,train,2.2814,0.3036,7.72,2.3104,9.00,728,5097.4
9068,train,2.1407,0.1275,5.23,1.7166,2.41,714,5097.9
9069,train,4.1960,0.0404,13.45,4.4187,16.63,742,5098.4
9070,train,1.7430,0.3984,2.53,1.3129,2.00,728,5098.9
9071,train,3.4831,0.1003,12.12,3.3031,16.11,728,5099.4
9072,train,1.7237,0.4786,2.81,1.2534,2.41,702,5099.9
9073,train,2.7849,0.3489,5.42,2.6822,5.58,728,5100.4
9074,train,2.7730,0.2755,8.61,2.2098,7.00,686,5100.9
9075,train,3.8264,0.2281,13.21,3.6306,12.75,662,5101.4
9076,train,1.8522,0.3680,5.50,2.0728,3.41,674,5101.9
9077,train,2.8463,0.2688,10.29,3.3206,14.95,666,5102.4
9078,train,3.1878,0.0323,9.19,2.9011,10.63,742,5102.9
9079,train,2.7619,0.1089,8.66,2.7243,10.00,744,5103.4
9080,train,2.4632,0.4741,6.55,2.6644,6.66,715,5103.9
9081,train,2.3068,0.0992,4.86,1.7667,2.00,756,5104.4
9082,train,2.9330,0.0824,7.98,2.4185,10.41,728,5104.9
9083,train,1.8860,0.2277,3.57,2.6889,4.24,716,5105.4
9084,train,3.3779,0.0681,12.22,3.2035,9.06,690,5105.9
9085,train,1.5446,0.3881,2.69,1.1874,1.00,742,5106.4
9086,train,3.3479,0.0852,11.61,3.7529,10.83,704,5106.9
9087,train,1.8435,0.3886,3.69,1.7120,8.07,687,5107.4
9088,train,1.8922,0.3439,3.58,2.0256,2.41,756,5107.9
9089,train,1.3906,0.5165,1.99,1.8126,2.41,728,5108.4
9090,train,1.8609,0.4423,4.21,1.9749,4.41,728,5108.9
9091,train,2.0529,0.2802,3.33,2.0080,3.83,728,5109.4
9092,train,2.1409,0.1690,6.39,1.4771,3.00,728,5109.9
9093,train,1.8382,0.4911,6.95,2.4994,7.12,674,5110.4
9094,train,1.5753,0.3342,2.82,1.9141,2.00,742,5110.9
9095,train,2.9123,0.1597,11.54,2.5924,9.49,714,5111.4
9096,train,2.0142,0.2803,3.66,2.3381,3.83,742,5111.9
9097,train,1.9395,0.1793,7.12,3.0278,6.24,714,5112.4
9098,train,2.7652,0.2314,7.00,2.0606,9.54,687,5112.9
9099,train,2.5549,0.0868,5.09,1.8898,4.00,714,5113.4
9100,train,1.7330,0.3852,2.97,1.8911,3.00,714,5113.9
9101,train,2.0843,0.3087,3.45,1.8206,2.41,664,5114.4
9102,train,1.2585,0.6772,1.45,1.1002,3.41,728,5114.9
9103,train,3.0153,0.0659,8.19,1.6735,6.10,728,5115.4
9104,train,3.7979,0.0355,12.51,3.6059,12.37,677,5115.9
9105,train,3.1801,0.0660,14.11,2.9835,15.00,652,5116.4
9106,train,1.8485,0.3396,3.11,2.4092,4.41,742,5116.9
9107,train,1.4517,0.5587,1.98,1.7014,2.00,716,5117.4
9108,train,2.0211,0.3129,3.50,1.6844,2.41,700,5117.9
9109,train,4.4471,0.0123,13.08,4.2836,10.01,729,5118.4
9110,train,2.3116,0.4206,7.31,3.2502,7.48,756,5118.9
9111,train,3.0147,0.1873,7.24,2.5698,6.12,742,5119.4
9112,train,1.4781,0.4471,2.86,1.7930,2.24,756,5119.9
9113,train,2.3201,0.0455,5.24,1.4854,4.00,704,5120.4
9114,train,1.8125,0.3683,2.67,1.6130,3.00,714,5120.9
9115,train,1.4545,0.5258,2.10,0.9021,0.00,660,5121.4
9116,train,2.2520,0.3315,8.30,2.3330,12.12,742,5121.9
9117,train,1.9771,0.4064,6.13,2.7813,11.58,716,5122.4
9118,train,1.6618,0.3481,2.96,1.0073,2.00,744,5122.9
9119,train,2.1793,0.4810,3.80,2.3233,2.41,686,5123.4
9120,train,1.9010,0.4387,7.06,2.6300,10.48,677,5123.9
9121,train,2.4669,0.3394,5.75,2.0382,1.00,716,5124.4
9122,train,2.4512,0.2129,5.12,2.0476,6.10,742,5124.9
9123,train,2.6616,0.1442,7.33,2.4930,3.41,624,5125.4
9124,train,2.4165,0.2427,4.23,1.6059,2.41,688,5125.9
9125,train,1.9346,0.2624,3.47,1.6252,2.00,728,5126.4
9126,train,2.4711,0.1384,5.58,2.4213,3.00,744,5126.9
9127,train,2.3062,0.3371,5.67,1.7625,6.83,700,5127.4
9128,train,2.7512,0.3728,5.81,3.6659,7.47,692,5127.9
9129,train,2.8384,0.0371,5.09,2.3219,4.83,728,5128.4
9130,train,1.9153,0.3352,4.55,1.9978,2.41,704,5128.9
9131,train,1.8131,0.3358,3.34,2.0150,2.00,676,5129.4
9132,train,1.8808,0.5275,4.48,2.7197,6.54,690,5129.9
9133,train,3.8921,0.1841,11.18,3.7197,9.90,728,5130.4
9134,train,2.1096,0.2123,5.28,1.8476,3.00,716,5130.9
9135,train,1.3880,0.5765,1.92,1.5427,4.41,784,5131.4
9136,train,2.2214,0.4322,4.11,2.4364,5.24,701,5131.9
9137,train,4.3115,0.2667,8.11,4.1656,7.47,675,5132.4
9138,train,2.7178,0.3096,11.17,3.2689,10.51,675,5132.9
9139,train,2.3162,0.2965,3.85,2.8538,4.41,742,5133.5
9140,train,3.8879,0.0329,11.71,3.6481,9.71,730,5134.0
9141,train,1.1583,0.6777,1.32,1.1702,3.00,664,5134.5
9142,train,2.1194,0.2633,3.98,1.7012,3.00,676,5135.0
9143,train,2.6868,0.0816,5.09,2.7845,6.65,784,5135.5
9144,train,3.1010,0.1606,6.52,2.4631,7.41,716,5136.0
9145,train,2.4155,0.1825,5.33,2.1155,4.41,718,5136.5
9146,train,1.4966,0.4916,2.15,1.3758,2.00,716,5137.0
9147,train,1.8577,0.4025,3.18,2.3701,5.24,728,5137.5
9148,train,2.3008,0.2661,5.67,1.9595,4.41,729,5138.0
9149,train,2.7093,0.2843,5.29,2.8695,8.24,728,5138.5
9150,train,2.4222,0.4313,4.49,1.7982,3.24,728,5139.0
9151,train,1.3615,0.6695,1.58,1.5790,3.00,702,5139.5
9152,train,2.5769,0.2145,5.86,2.2693,5.41,732,5140.0
9153,train,2.2312,0.4792,4.98,2.2684,6.12,770,5140.5
9154,train,2.3488,0.1217,4.12,2.3379,4.24,715,5141.0
9155,train,1.7851,0.4008,4.91,1.6077,3.24,756,5141.5
9156,train,3.6947,0.1491,11.62,4.1090,8.36,664,5142.0
9157,train,3.0639,0.1772,5.32,1.8899,2.83,649,5142.5
9158,train,2.1728,0.2233,4.98,2.2038,4.00,730,5143.0
9159,train,2.1816,0.5239,4.23,1.8520,4.16,689,5143.5
9160,train,3.1529,0.1674,9.20,2.9585,7.34,729,5144.0
9161,train,2.1011,0.2611,3.93,2.2411,2.41,674,5144.5
9162,train,2.0705,0.3978,4.02,2.1827,5.24,729,5145.0
9163,train,2.0566,0.3706,3.32,2.1037,2.41,742,5145.5
9164,train,3.5027,0.1008,7.39,3.3513,7.24,714,5146.0
9165,train,1.6380,0.1453,3.70,1.6290,2.41,702,5146.5
9166,train,2.2861,0.3000,4.72,1.6546,1.41,700,5147.0
9167,train,3.6548,0.0275,11.98,4.0419,9.10,692,5147.5
9168,train,1.7047,0.4246,2.88,2.1001,4.00,716,5148.0
9169,train,2.3144,0.3153,5.30,2.5118,7.41,701,5148.5
9170,train,4.9191,0.0136,13.37,4.2490,13.12,664,5149.0
9171,train,2.6131,0.1968,4.53,2.0084,2.41,742,5149.5
9172,train,1.9607,0.4567,3.31,2.2219,6.41,716,5150.0
9173,train,2.5820,0.2513,5.26,3.0811,6.41,756,5150.5
9174,train,1.9211,0.3613,3.37,1.4380,0.00,728,5151.0
9175,train,2.7113,0.3946,6.96,3.4553,10.34,664,5151.5
9176,train,2.8359,0.0688,10.70,3.0237,11.89,756,5152.0
9177,train,2.6195,0.2675,6.55,2.4537,5.41,770,5152.5
9178,train,2.5214,0.2466,3.87,2.0194,2.24,742,5153.0
9179,train,1.6126,0.3962,2.72,2.0145,2.41,732,5153.5
9180,train,1.6187,0.5054,2.44,1.8202,2.41,742,5154.0
9181,train,1.9752,0.3887,4.01,2.7686,11.47,728,5154.5
9182,train,2.5329,0.2645,6.48,2.5327,5.24,688,5155.0
9183,train,2.6240,0.3214,4.44,2.6079,4.24,756,5155.6
9184,train,3.6945,0.0126,9.50,3.4065,12.48,714,5156.1
9185,train,2.6503,0.1406,8.52,2.4090,9.41,690,5156.6
9186,train,1.9598,0.3566,4.52,1.9601,4.00,701,5157.1
9187,train,2.7369,0.2131,7.62,4.5237,8.23,704,5157.6
9188,train,2.7944,0.1854,8.91,2.5528,10.03,728,5158.1
9189,train,2.9175,0.2841,5.96,2.8202,5.41,704,5158.6
9190,train,1.4551,0.4170,2.42,1.8523,4.41,729,5159.1
9191,train,2.9825,0.2101,9.91,3.6957,14.37,690,5159.6
9192,train,2.3819,0.2358,4.39,1.7056,4.00,742,5160.1
9193,train,2.9560,0.0814,5.76,1.8136,3.00,700,5160.6
9194,train,1.8725,0.4664,5.30,2.1255,7.08,729,5161.1
9195,train,1.9502,0.5081,2.63,2.2614,3.00,744,5161.6
9196,train,2.6088,0.2668,7.08,2.8421,10.16,716,5162.1
9197,train,1.1476,0.7184,1.22,0.9566,2.00,689,5162.6
9198,train,1.6490,0.5685,2.19,1.4248,2.00,730,5163.1
9199,train,2.1209,0.4188,6.06,2.0387,3.41,702,5163.6
9200,train,2.1281,0.3746,3.09,2.3139,4.24,686,5164.1
9201,train,0.9826,0.6186,1.57,1.3677,3.41,742,5164.6
9202,train,2.2271,0.2182,4.52,2.4269,5.47,770,5165.1
9203,train,1.5237,0.4629,2.44,1.7682,3.41,700,5165.6
9204,train,2.5822,0.3519,6.65,2.7005,6.54,770,5166.1
9205,train,1.5081,0.6373,1.93,1.4802,1.41,714,5166.6
9206,train,2.1248,0.2486,5.09,2.0853,5.16,700,5167.1
9207,train,1.6171,0.5291,4.33,1.6870,4.16,688,5167.6
9208,train,2.6482,0.2060,5.72,2.5382,6.24,704,5168.1
9209,train,4.4314,0.1764,13.58,4.1051,10.50,652,5168.6
9210,train,2.2445,0.3744,6.46,2.5621,3.24,649,5169.1
9211,train,2.4212,0.1709,5.50,2.4740,4.00,702,5169.6
9212,train,3.5863,0.1496,10.07,3.7991,13.07,742,5170.1
9213,train,3.6583,0.0140,16.19,3.4120,8.91,714,5170.6
9214,train,4.0735,0.1744,11.95,3.6132,5.24,688,5171.1
9215,train,5.2321,0.0000,14.90,3.9846,12.60,770,5171.6
9216,train,1.9939,0.5343,4.45,1.9825,5.47,728,5172.1
9217,train,2.9525,0.3861,10.16,3.8052,9.49,663,5172.6
9218,train,3.9016,0.0209,12.49,3.6123,11.33,716,5173.1
9219,train,2.5282,0.2199,6.24,2.2303,3.83,714,5173.6
9220,train,2.8819,0.1085,7.68,2.8166,6.16,728,5174.1
9221,train,1.6294,0.5913,2.79,1.7404,2.00,756,5174.6
9222,train,1.8578,0.4550,2.79,2.8018,4.41,756,5175.1
9223,train,2.2508,0.2483,4.80,2.0312,4.00,729,5175.6
9224,train,2.6494,0.1762,5.67,2.2910,4.83,732,5176.1
9225,train,2.2693,0.2326,8.03,2.7570,12.64,688,5176.6
9226,train,1.2638,0.5674,1.88,1.4129,2.41,742,5177.1
9227,train,1.9926,0.2543,3.74,1.8687,5.00,700,5177.6
9228,train,2.9008,0.0594,7.55,2.7744,7.00,690,5178.1
9229,train,2.7498,0.2817,5.39,2.6436,6.41,703,5178.6
9230,train,3.0034,0.0377,7.31,2.2070,11.00,742,5179.1
9231,train,2.2191,0.3081,5.88,2.1070,5.41,714,5179.6
9232,train,3.3246,0.1985,6.50,3.3543,11.00,680,5180.1
9233,train,1.7658,0.2758,5.11,1.7274,9.41,678,5180.6
9234,train,2.9345,0.3020,6.02,2.2970,5.12,702,5181.1
9235,train,1.0731,0.6720,1.39,1.0048,0.00,756,5181.6
9236,train,2.9391,0.2222,6.09,2.6224,5.41,702,5182.1
9237,train,2.1547,0.2291,3.86,2.4961,5.41,729,5182.6
9238,train,2.1247,0.2447,4.67,2.4628,2.00,756,5183.1
9239,train,1.8095,0.3455,3.82,1.7116,3.00,715,5183.6
9240,train,2.5809,0.4314,7.09,2.6663,7.00,714,5184.1
9241,train,2.7920,0.2619,5.65,2.4291,6.24,756,5184.6
9242,train,1.7220,0.4962,3.69,2.3016,4.83,661,5185.1
9243,train,1.5249,0.6168,1.92,1.6303,2.41,702,5185.6
9244,train,2.7498,0.3914,4.19,1.8469,2.00,700,5186.1
9245,train,1.9734,0.2633,6.68,1.5534,3.00,676,5186.6
9246,train,1.1884,0.6864,1.94,1.2872,2.00,676,5187.1
9247,train,2.5151,0.2326,6.90,1.6288,1.00,688,5187.6
9248,train,1.5962,0.5014,4.53,1.9841,7.00,716,5188.1
9249,train,2.7244,0.0395,7.37,3.0962,4.41,784,5188.6
9250,train,2.7840,0.2411,8.04,2.7335,6.47,701,5189.1
9251,train,2.9314,0.1601,6.52,2.7712,4.41,756,5189.6
9252,train,2.7155,0.1918,7.61,2.3229,6.12,756,5190.1
9253,train,2.9537,0.1132,10.60,2.4297,12.07,742,5190.6
9254,train,2.4949,0.4565,3.52,2.0250,3.24,690,5191.1
9255,train,2.0162,0.5029,7.37,2.5118,7.39,690,5191.6
9256,train,1.3867,0.4692,2.49,2.9129,4.00,714,5192.1
9257,train,2.0841,0.1439,4.15,1.4530,2.00,716,5192.6
9258,train,2.3490,0.1720,4.45,2.0191,3.00,692,5193.1
9259,train,2.4362,0.1799,5.66,2.4704,3.41,728,5193.6
9260,train,4.1209,0.0298,16.17,3.3209,13.70,637,5194.1
9261,train,2.1787,0.1676,5.13,2.4586,4.41,716,5194.6
9262,train,1.5467,0.5406,3.34,2.2135,9.32,714,5195.1
9263,train,3.2530,0.1150,13.49,3.1730,15.00,678,5195.6
9264,train,2.6380,0.3503,9.24,3.1448,12.85,688,5196.1
9265,train,2.1328,0.3796,4.76,2.4393,5.24,714,5196.6
9266,train,2.1780,0.1442,4.23,1.9302,2.00,728,5197.1
9267,train,2.5203,0.1913,9.05,2.1528,10.00,716,5197.6
9268,train,1.1050,0.6374,1.51,1.4475,3.00,637,5198.1
9269,train,2.3836,0.2660,4.89,1.7709,2.41,718,5198.6
9270,train,2.4650,0.3371,4.94,2.6629,3.41,700,5199.1
9271,train,1.7354,0.2532,3.50,2.3874,3.41,770,5199.6
9272,train,2.4589,0.3810,8.48,2.6505,11.00,714,5200.2
9273,train,1.9990,0.4026,2.79,1.4682,2.41,703,5200.6
9274,train,1.3998,0.5632,1.89,1.9850,4.65,728,5201.1
9275,train,2.3143,0.1098,5.79,2.4711,5.41,756,5201.7
9276,train,2.6400,0.3988,11.21,3.0322,12.71,662,5202.1
9277,train,2.8059,0.0344,8.27,1.6658,8.28,756,5202.6
9278,train,3.5827,0.2116,5.60,3.6560,6.00,690,5203.1
9279,train,2.6470,0.2270,4.92,3.2246,6.24,784,5203.6
9280,train,2.1692,0.2689,4.33,2.2922,6.00,714,5204.1
9281,train,1.3820,0.4839,3.08,1.4712,3.00,715,5204.6
9282,train,2.5757,0.1361,5.90,1.9224,3.41,742,5205.2
9283,train,2.6113,0.0895,7.30,2.3401,4.58,704,5205.6
9284,train,2.1694,0.5726,4.17,2.5850,5.65,730,5206.1
9285,train,3.2993,0.0423,8.94,2.8157,6.12,756,5206.6
9286,train,1.4556,0.3975,3.07,1.7166,3.41,717,5207.1
9287,train,1.9042,0.2443,3.51,1.3612,2.00,704,5207.6
9288,train,1.9240,0.5107,3.25,2.2618,3.24,701,5208.1
9289,train,1.5761,0.4895,2.58,1.2490,1.00,715,5208.6
9290,train,1.3735,0.5440,1.88,1.3930,2.41,728,5209.2
9291,train,1.2467,0.6131,1.67,1.5573,2.41,716,5209.7
9292,train,3.8563,0.2108,12.99,3.4403,9.25,702,5210.1
9293,train,2.0114,0.2078,4.30,1.5390,2.41,688,5210.6
9294,train,2.1762,0.4461,5.87,2.6180,11.41,686,5211.1
9295,train,1.9450,0.5146,3.05,1.9539,4.00,756,5211.6
9296,train,2.6577,0.3139,7.17,2.6883,8.71,704,5212.1
9297,train,1.1967,0.6578,2.06,1.4365,2.41,678,5212.6
9298,train,4.0439,0.2015,12.50,4.1766,12.02,660,5213.1
9299,train,1.2878,0.7605,1.53,1.7178,3.41,714,5213.6
9300,train,1.9005,0.3312,3.22,2.5262,3.24,637,5214.1
9301,train,1.7371,0.3179,3.03,1.8313,3.41,689,5214.6
9302,train,1.3140,0.7265,1.29,2.0892,4.41,702,5215.1
9303,train,2.8726,0.1981,8.76,2.4250,9.24,742,5215.6
9304,train,1.8567,0.5219,2.32,1.7610,3.41,686,5216.1
9305,train,2.7807,0.0671,6.00,1.4551,2.00,700,5216.7
9306,train,1.1989,0.5377,1.92,1.7013,3.00,742,5217.2
9307,train,3.0971,0.2426,7.80,3.6157,9.00,742,5217.7
9308,train,2.3840,0.0738,6.00,1.7020,6.00,705,5218.2
9309,train,2.8494,0.0786,6.64,2.2490,3.41,700,5218.7
9310,train,2.3231,0.2410,6.44,1.9203,7.10,664,5219.2
9311,train,1.5917,0.5364,2.25,1.4452,1.00,742,5219.7
9312,train,1.9092,0.3876,4.48,2.3991,4.00,756,5220.2
9313,train,3.1406,0.0104,10.37,2.6483,5.00,674,5220.7
9314,train,2.1202,0.4356,4.34,2.2720,3.00,730,5221.2
9315,train,2.1598,0.4645,7.63,2.4593,9.90,676,5221.7
9316,train,1.8536,0.2092,3.94,1.1427,2.00,717,5222.2
9317,train,2.3407,0.4471,8.37,2.5787,10.03,662,5222.7
9318,train,1.4473,0.4148,2.47,1.1730,2.00,728,5223.2
9319,train,4.2880,0.0195,12.11,5.4009,7.06,770,5223.7
9320,train,1.2492,0.5172,2.03,1.2321,1.00,756,5224.2
9321,train,1.8696,0.4531,2.43,1.8830,3.83,757,5224.7
9322,train,2.6531,0.2584,4.59,2.1349,4.24,770,5225.2
9323,train,3.2838,0.1612,5.95,2.5080,4.00,676,5225.7
9324,train,1.2174,0.4753,2.19,1.0143,1.00,770,5226.2
9325,train,3.1629,0.0140,10.02,3.3653,11.41,716,5226.7
9326,train,2.0847,0.1684,3.95,2.4086,3.24,689,5227.2
9327,train,2.5477,0.1837,7.59,2.4241,7.00,675,5227.7
9328,train,2.0764,0.3091,4.74,1.7851,4.24,770,5228.2
9329,train,1.6976,0.4315,4.86,1.8566,13.06,730,5228.7
9330,train,1.5888,0.5304,2.18,1.3611,2.00,756,5229.2
9331,train,1.7609,0.4622,3.05,1.9709,2.41,714,5229.7
9332,train,2.9647,0.1752,14.10,2.9773,15.60,662,5230.2
9333,train,1.8831,0.3038,4.93,1.9423,2.24,678,5230.7
9334,train,1.5502,0.4302,2.40,1.2227,1.00,702,5231.2
9335,train,1.8705,0.4056,5.08,2.5872,6.41,715,5231.7
9336,train,2.3102,0.0350,5.21,1.6692,3.00,742,5232.2
9337,train,1.4819,0.3929,2.82,1.4283,3.00,728,5232.7
9338,train,1.9680,0.3986,5.76,2.5426,5.58,730,5233.2
9339,train,2.4752,0.3598,4.96,2.9311,4.24,742,5233.7
9340,train,2.1049,0.4315,5.91,2.5786,7.89,730,5234.2
9341,train,1.7955,0.4721,7.09,2.1392,11.25,663,5234.7
9342,train,2.6152,0.2441,9.96,3.8308,14.78,676,5235.2
9343,train,2.0288,0.3376,4.15,1.9048,5.10,702,5235.7
9344,train,1.2324,0.4441,2.42,0.8221,2.00,662,5236.2
9345,train,2.0682,0.2628,4.34,2.3743,6.65,742,5236.7
9346,train,2.9821,0.2671,5.16,2.2503,3.65,700,5237.2
9347,train,3.2080,0.1073,6.88,2.8162,4.83,662,5237.7
9348,train,1.4694,0.4218,2.61,1.9624,2.00,716,5238.2
9349,train,2.4076,0.2286,3.36,2.2355,3.41,678,5238.7
9350,train,2.8192,0.2722,11.12,3.1514,12.22,676,5239.2
9351,train,2.3081,0.3167,4.71,2.5546,6.41,742,5239.7
9352,train,2.8800,0.0852,5.87,2.7796,6.00,728,5240.2
9353,train,2.5920,0.3184,8.84,2.6685,9.58,716,5240.7
9354,train,1.7113,0.3725,7.14,2.0939,10.48,690,5241.2
9355,train,3.2607,0.1687,7.25,3.3341,7.41,729,5241.7
9356,train,2.1893,0.3645,4.34,3.1590,6.00,716,5242.3
9357,train,1.7995,0.6487,3.25,1.8889,4.00,743,5242.8
9358,train,2.1703,0.3302,3.68,2.1001,3.41,742,5243.3
9359,train,3.0424,0.0643,6.53,2.6536,5.99,715,5243.8
9360,train,2.7555,0.0632,5.54,1.9995,3.41,728,5244.3
9361,train,1.8093,0.4102,4.69,1.4049,2.00,729,5244.7
9362,train,1.9116,0.3029,3.30,1.7630,3.00,700,5245.3
9363,train,2.8469,0.2437,6.49,2.3356,6.00,714,5245.8
9364,train,2.9073,0.4115,6.72,3.3902,7.41,729,5246.3
9365,train,2.6965,0.0700,9.63,2.8391,14.17,714,5246.8
9366,train,2.0165,0.3314,5.11,2.1609,2.41,688,5247.3
9367,train,2.5778,0.1296,6.55,2.6310,9.21,756,5247.8
9368,train,1.7794,0.2294,3.36,1.3299,2.00,728,5248.3
9369,train,2.5944,0.3116,12.10,3.0719,15.90,674,5248.8
9370,train,2.3326,0.2211,9.56,2.0338,5.00,674,5249.3
9371,train,2.3723,0.2423,6.79,1.9168,4.00,714,5249.8
9372,train,1.6147,0.4076,2.57,1.2598,1.00,660,5250.3
9373,train,2.3547,0.2673,4.85,2.2187,4.24,692,5250.8
9374,train,1.9755,0.4232,4.81,2.5331,5.58,690,5251.3
9375,train,2.8901,0.1164,8.42,2.0040,2.41,687,5251.8
9376,train,2.5541,0.3362,5.50,2.5606,5.24,702,5252.3
9377,train,2.1447,0.3810,5.75,2.8444,10.23,651,5252.8
9378,train,2.1743,0.2174,4.51,2.5227,5.00,690,5253.3
9379,train,1.5471,0.4744,2.38,2.1299,3.00,702,5253.8
9380,train,3.1169,0.0633,11.30,2.6452,10.07,743,5254.3
9381,train,2.0103,0.3787,3.07,1.8012,4.41,742,5254.8
9382,train,2.2007,0.3499,4.59,2.2390,3.65,743,5255.3
9383,train,2.4105,0.2297,4.49,2.0732,3.41,714,5255.8
9384,train,2.3399,0.2140,5.40,2.9006,4.24,715,5256.3
9385,train,2.6861,0.2411,5.14,2.7929,5.00,784,5256.8
9386,train,1.8872,0.4079,3.52,2.8477,8.32,662,5257.3
9387,train,2.9402,0.2354,9.36,2.8820,7.16,718,5257.8
9388,train,3.0568,0.0743,7.15,2.4339,5.00,700,5258.3
9389,train,2.2454,0.2700,5.38,1.8462,3.24,674,5258.8
9390,train,0.9314,0.7109,1.17,0.9375,2.00,716,5259.3
9391,train,2.5744,0.2346,7.38,2.1298,6.10,716,5259.8
9392,train,2.2774,0.3886,5.56,2.9018,6.24,718,5260.3
9393,train,3.2081,0.0989,6.01,2.9928,6.83,728,5260.8
9394,train,2.8125,0.3663,10.05,3.0212,13.06,677,5261.3
9395,train,2.1500,0.1664,4.23,2.1320,3.83,757,5261.8
9396,train,0.8942,0.7609,0.98,1.7366,3.00,690,5262.3
9397,train,1.7662,0.4593,2.76,1.6903,3.41,701,5262.8
9398,train,1.3818,0.4422,2.39,1.9396,4.41,701,5263.3
9399,train,2.0126,0.3265,3.82,1.9919,5.16,729,5263.8
