step,split,ce,top1,cell_err_m,pose_nll,pose_err_m,n,sec
9319,train,2.6417,0.1698,4.58,2.1202,4.53,1402,7811.7
9320,train,2.7858,0.1210,5.70,2.5786,5.32,1264,7812.5
9321,train,2.1962,0.2609,5.41,2.1142,5.81,1418,7813.3
9322,train,2.6457,0.1810,5.51,2.7428,6.58,1304,7814.1
9323,train,2.7581,0.3434,6.22,2.8551,7.03,1386,7814.9
9324,train,1.8512,0.3128,4.15,1.9677,2.71,1458,7815.7
9325,train,2.9643,0.1830,8.18,3.2705,8.00,1432,7816.5
9326,train,3.0276,0.1283,10.49,2.9488,11.20,1442,7817.3
9327,train,2.2056,0.3416,6.35,2.1153,6.55,1376,7818.1
9328,train,3.5115,0.0531,7.20,2.7274,5.50,1431,7818.9
9329,train,2.9248,0.0894,5.73,3.1702,5.11,1364,7819.7
9330,train,2.9427,0.1231,9.50,2.4520,8.20,1349,7820.5
9331,train,2.1872,0.4280,3.70,2.0466,3.83,1348,7821.3
9332,train,2.1759,0.3198,6.43,2.3283,5.61,1379,7822.1
9333,train,3.1345,0.1684,7.29,2.6420,8.69,1431,7822.9
9334,train,2.8725,0.1216,7.34,3.2894,6.61,1456,7823.7
9335,train,2.9670,0.1909,6.11,2.6560,5.03,1357,7824.5
9336,train,2.8080,0.0814,6.59,2.7099,5.87,1376,7825.3
9337,train,2.1741,0.3688,4.00,1.9807,4.12,1380,7826.1
9338,train,2.1892,0.3298,3.84,1.8633,4.51,1316,7826.9
9339,train,2.1875,0.4282,3.25,1.9305,3.21,1420,7827.7
9340,train,3.2509,0.2426,9.29,2.7304,9.71,1414,7828.5
9341,train,2.5870,0.1758,5.51,2.6903,5.83,1445,7829.3
9342,train,2.4344,0.2711,5.43,2.5317,5.91,1372,7830.1
9343,train,2.4170,0.1967,4.88,2.5739,4.33,1459,7830.9
9344,train,2.3563,0.3842,5.18,2.3377,3.33,1330,7831.7
9345,train,2.5372,0.2999,5.44,2.5742,5.12,1404,7832.5
9346,train,2.4586,0.2715,7.06,2.9225,9.17,1429,7833.3
9347,train,2.5624,0.1155,5.75,2.0071,3.12,1403,7834.1
9348,train,3.6789,0.0403,9.18,2.9720,8.59,1339,7834.9
9349,train,2.0073,0.4135,4.69,2.2968,3.21,1376,7835.7
9350,train,2.4304,0.3296,5.16,2.2845,4.94,1432,7836.4
9351,train,2.9650,0.3213,5.05,2.9980,6.70,1360,7837.2
9352,train,2.4014,0.3811,5.92,2.5911,6.35,1430,7838.0
9353,train,3.5407,0.1523,7.86,4.1592,10.80,1379,7838.8
9354,train,2.6677,0.2493,7.49,2.3099,10.52,1388,7839.6
9355,train,2.5996,0.2610,5.90,2.5848,6.08,1429,7840.4
9356,train,2.5089,0.2077,4.43,2.5592,4.62,1473,7841.2
9357,train,2.6702,0.1955,8.53,3.0342,8.54,1284,7842.0
9358,train,2.0288,0.4460,5.25,2.2708,8.13,1325,7842.8
9359,train,2.6690,0.0882,7.14,2.9655,8.35,1428,7843.6
9360,train,2.3630,0.3152,4.13,2.4694,4.83,1364,7844.4
9361,train,3.2896,0.1438,6.39,3.5267,6.56,1433,7845.2
9362,train,1.9329,0.2983,3.51,1.9584,3.58,1418,7846.0
9363,train,2.4272,0.1348,4.67,2.0988,3.21,1350,7846.8
9364,train,3.9732,0.1082,11.96,3.8167,13.45,1432,7847.6
9365,train,2.0505,0.3855,3.87,2.4568,5.50,1328,7848.4
9366,train,3.5495,0.2235,12.00,4.0434,15.29,1351,7849.2
9367,train,2.5219,0.3189,6.40,2.8197,7.24,1430,7850.0
9368,train,3.2083,0.1802,8.49,2.9427,8.07,1404,7850.8
9369,train,2.4544,0.3167,5.56,2.2971,4.21,1402,7851.6
9370,train,2.6096,0.1784,5.19,2.3734,3.91,1334,7852.4
9371,train,2.4550,0.2019,6.69,2.6297,8.15,1392,7853.2
9372,train,2.5901,0.2587,4.35,2.0832,2.62,1473,7854.0
9373,train,2.6911,0.2323,8.65,2.7137,11.62,1339,7854.8
9374,train,2.3466,0.2731,5.19,1.9960,4.21,1417,7855.6
9375,train,2.2719,0.3842,5.47,2.3762,3.71,1382,7856.4
9376,train,2.5008,0.2868,8.27,2.7777,10.01,1304,7857.2
9377,train,2.3103,0.3452,4.93,2.3527,7.53,1431,7858.0
9378,train,2.1160,0.2716,4.96,2.0033,3.62,1447,7858.8
9379,train,2.3258,0.3113,6.31,2.3514,6.66,1317,7859.6
9380,train,2.5868,0.2467,7.38,2.4273,7.95,1431,7860.4
9381,train,2.9500,0.1403,8.38,2.7152,9.44,1390,7861.2
9382,train,2.4197,0.1095,5.96,2.2462,6.69,1379,7862.0
9383,train,2.8499,0.0390,5.99,2.7199,6.97,1435,7862.8
9384,train,2.6653,0.1871,7.04,2.4406,8.01,1352,7863.6
9385,train,3.1332,0.2467,8.89,3.2568,8.42,1362,7864.4
9386,train,2.4920,0.2664,5.33,2.8244,5.91,1340,7865.2
9387,train,2.4892,0.2628,8.24,2.6514,8.48,1431,7866.0
9388,train,2.8391,0.1136,7.42,2.6763,7.98,1417,7866.8
9389,train,2.3239,0.3488,5.64,2.2695,5.91,1336,7867.6
9390,train,3.1300,0.0931,9.65,2.6848,6.96,1429,7868.4
9391,train,2.4773,0.1442,6.54,2.4000,6.12,1442,7869.2
9392,train,2.5741,0.1298,6.97,1.7032,5.19,1402,7870.0
9393,train,2.4679,0.2789,6.70,2.2492,7.35,1445,7870.8
9394,train,2.3793,0.2942,4.55,2.6238,6.61,1380,7871.6
9395,train,1.7126,0.3701,2.91,2.0870,3.71,1378,7872.4
9396,train,2.5199,0.1647,5.49,3.0267,7.67,1366,7873.2
9397,train,1.7680,0.4367,2.84,2.1862,4.33,1429,7874.0
9398,train,3.1038,0.2990,5.31,2.9792,5.24,1351,7874.8
9399,train,2.5284,0.3669,4.16,2.1440,3.79,1428,7875.6
9400,train,3.2815,0.1649,8.97,2.9245,8.07,1407,7876.4
9401,train,2.2012,0.3158,5.71,2.2710,7.27,1365,7877.2
9402,train,2.2132,0.2324,4.41,2.2967,4.21,1403,7877.9
9403,train,2.3545,0.3585,3.50,1.7064,2.00,1484,7878.7
9404,train,2.7601,0.2544,8.04,2.6903,8.22,1352,7879.5
9405,train,2.2612,0.3050,5.31,2.2025,6.21,1472,7880.3
9406,train,2.9254,0.3036,8.63,3.6597,12.35,1367,7881.1
9407,train,2.0125,0.1835,5.17,2.4218,7.02,1444,7881.9
9408,train,3.0762,0.1535,8.51,3.3118,9.95,1401,7882.7
9409,train,2.1773,0.2493,3.48,1.8663,3.00,1404,7883.5
9410,train,3.0173,0.2013,9.84,3.2047,10.56,1341,7884.3
9411,train,2.4078,0.2382,6.24,2.6585,9.16,1331,7885.1
9412,train,2.7391,0.2277,7.95,2.6329,7.48,1348,7885.9
9413,train,2.6355,0.2913,6.93,2.5842,8.98,1380,7886.7
9414,train,2.6205,0.1969,4.87,2.4262,5.15,1498,7887.5
9415,train,2.7882,0.1713,7.17,2.6874,8.91,1471,7888.3
9416,train,2.2848,0.2537,6.95,2.1765,6.83,1356,7889.1
9417,train,2.2174,0.3508,4.22,2.3557,4.12,1434,7889.9
9418,train,2.1110,0.3304,3.11,1.6564,2.00,1456,7890.7
9419,train,3.7003,0.1869,7.82,3.8269,11.45,1418,7891.5
9420,train,3.3183,0.1081,10.17,3.0187,10.75,1314,7892.3
9421,train,3.5722,0.0214,8.71,3.2076,9.99,1309,7893.1
9422,train,3.0069,0.1145,5.53,2.5184,6.03,1354,7893.9
9423,train,2.9553,0.2365,8.42,2.9269,5.91,1349,7894.7
9424,train,2.5785,0.2389,6.45,2.5313,5.52,1377,7895.5
9425,train,2.2676,0.2157,6.12,2.2798,6.54,1354,7896.3
9426,train,2.2572,0.2766,5.55,2.6584,6.91,1403,7897.1
9427,train,2.3580,0.2734,4.48,2.2082,4.12,1445,7897.9
9428,train,2.2966,0.1533,6.26,2.1579,7.00,1285,7898.7
9429,train,2.5859,0.3755,4.43,2.2115,4.91,1337,7899.5
9430,train,2.2739,0.3528,4.12,2.2919,3.71,1474,7900.3
9431,train,2.5662,0.2674,6.69,2.3846,5.81,1350,7901.1
9432,train,2.7631,0.1068,5.45,2.1701,3.50,1339,7901.9
9433,train,2.1600,0.4251,7.28,2.2755,9.24,1348,7902.7
9434,train,1.9631,0.2892,3.28,2.2654,3.71,1376,7903.5
9435,train,1.4956,0.4130,2.50,1.9107,3.62,1380,7904.3
9436,train,2.1868,0.2424,5.24,1.9243,3.20,1378,7905.1
9437,train,1.7386,0.4755,2.61,2.0439,3.00,1430,7905.9
9438,train,2.6211,0.1933,5.49,2.4409,5.00,1459,7906.7
9439,train,2.5291,0.2129,4.66,2.2577,4.50,1287,7907.5
9440,train,2.4833,0.2237,5.93,2.4041,4.30,1417,7908.3
9441,train,3.1484,0.1532,9.10,2.8841,7.60,1390,7909.1
9442,train,1.9699,0.3968,3.63,2.0853,3.71,1318,7909.9
9443,train,2.8912,0.2013,5.23,2.0144,3.41,1416,7910.7
9444,train,2.5590,0.2078,4.24,2.0808,4.12,1376,7911.5
9445,train,3.0204,0.1567,7.94,2.6366,7.72,1417,7912.3
9446,train,3.0898,0.2231,10.29,2.8148,10.45,1430,7913.1
9447,train,2.3314,0.2410,5.73,1.6579,2.50,1328,7913.9
9448,train,2.5701,0.3921,4.57,2.3247,3.00,1395,7914.7
9449,train,2.5751,0.2381,6.83,3.1468,7.19,1403,7915.5
9450,train,2.6578,0.1732,5.52,2.3081,3.71,1351,7916.3
9451,train,1.9127,0.3240,2.97,1.9174,2.00,1364,7917.0
9452,train,1.9450,0.3150,3.99,2.0963,4.33,1400,7917.8
9453,train,3.4133,0.0558,10.36,2.8823,8.59,1344,7918.6
9454,train,2.2992,0.1958,4.15,1.7247,3.21,1369,7919.4
9455,train,2.7932,0.2838,5.39,2.3896,4.39,1367,7920.2
9456,train,3.0515,0.2582,8.78,2.7823,8.90,1340,7921.0
9457,train,3.2671,0.0772,10.39,3.5638,11.14,1386,7921.8
9458,train,3.4672,0.1291,9.23,3.4438,10.27,1456,7922.6
9459,train,2.6715,0.1228,5.81,2.7406,3.33,1360,7923.4
9460,train,2.7742,0.1576,7.42,2.3923,6.33,1485,7924.2
9461,train,2.8864,0.1704,6.54,2.7851,8.65,1350,7925.0
9462,train,2.6086,0.1533,5.30,1.8279,3.68,1370,7925.8
9463,train,2.3439,0.2877,4.94,2.3002,5.00,1401,7926.6
9464,train,2.7907,0.1595,6.53,2.5519,7.24,1379,7927.4
9465,train,2.0728,0.2813,4.93,2.2904,3.29,1351,7928.2
9466,train,2.9327,0.2145,8.91,2.9415,8.55,1324,7929.0
9467,train,2.2216,0.1701,4.27,1.9664,4.83,1405,7929.8
9468,train,2.4759,0.2717,5.15,2.4877,6.12,1391,7930.6
9469,train,1.9066,0.4396,2.54,2.2086,3.41,1365,7931.4
9470,train,2.7437,0.2782,6.99,2.9397,8.09,1456,7932.2
9471,train,2.2796,0.2790,4.38,2.3236,3.83,1326,7933.0
9472,train,1.7714,0.5580,3.14,2.0944,4.21,1353,7933.8
9473,train,2.2900,0.4700,6.08,2.6347,7.89,1298,7934.6
9474,train,2.2521,0.3050,4.34,2.0251,4.50,1351,7935.4
9475,train,2.1308,0.3231,4.10,2.3729,4.62,1337,7936.2
9476,train,2.2967,0.2037,4.71,2.2476,4.85,1458,7937.0
9477,train,1.3631,0.7234,1.32,1.4289,2.50,1428,7937.8
9478,train,2.7120,0.1717,5.79,2.2873,5.01,1404,7938.6
9479,train,2.5546,0.2933,6.25,2.6860,8.56,1364,7939.4
9480,train,3.7012,0.0740,10.75,3.8681,10.04,1364,7940.2
9481,train,2.9173,0.2110,6.99,2.5899,6.37,1365,7941.0
9482,train,1.9663,0.3189,3.24,1.6233,2.50,1389,7941.8
9483,train,2.1872,0.2703,3.64,1.9583,3.00,1376,7942.5
9484,train,2.3978,0.2932,4.78,2.3135,4.83,1378,7943.3
9485,train,2.7230,0.2484,5.84,2.8010,8.11,1377,7944.1
9486,train,2.2858,0.3909,5.67,2.4719,6.52,1407,7944.9
9487,train,2.3531,0.2622,5.66,2.2121,5.37,1396,7945.7
9488,train,3.0288,0.1799,7.63,3.0100,9.62,1484,7946.5
9489,train,2.6357,0.1899,6.11,2.4372,5.62,1311,7947.3
9490,train,2.3589,0.3268,4.84,2.6790,4.91,1484,7948.1
9491,train,1.8713,0.3110,4.12,2.2309,4.03,1431,7948.9
9492,train,2.8312,0.2448,7.97,3.2447,11.13,1352,7949.7
9493,train,3.1282,0.2089,7.00,2.6682,5.46,1460,7950.5
9494,train,2.2280,0.2415,6.54,2.1744,5.26,1375,7951.3
9495,train,2.2901,0.1635,5.48,2.2755,6.87,1358,7952.1
9496,train,3.0754,0.1857,8.39,3.0346,7.26,1486,7952.9
9497,train,3.1101,0.0719,6.94,2.7942,9.24,1418,7953.7
9498,train,2.3592,0.2686,6.85,2.8200,5.83,1370,7954.5
9499,train,2.1720,0.3086,5.61,2.5503,7.37,1442,7955.3
9500,train,2.9220,0.1994,7.45,2.4332,7.18,1434,7956.1
9501,train,1.9806,0.3761,4.77,1.9810,5.00,1380,7956.9
9502,train,3.8082,0.1495,13.35,3.9740,12.48,1338,7957.7
9503,train,2.8516,0.1532,6.57,3.0722,7.64,1390,7958.5
9504,train,2.9816,0.2178,7.74,2.6559,7.29,1442,7959.3
9505,train,2.1924,0.2682,3.89,2.0706,4.24,1432,7960.1
9506,train,2.6268,0.2495,7.38,2.9328,6.55,1375,7960.9
9507,train,2.5824,0.1607,6.48,2.5246,6.85,1363,7961.7
9508,train,2.6396,0.2647,7.02,2.3482,4.33,1379,7962.5
9509,train,2.6558,0.1565,7.90,2.9130,10.43,1470,7963.3
9510,train,3.8150,0.1969,13.65,3.7475,14.91,1341,7964.1
9511,train,2.0626,0.3573,3.27,2.5614,3.91,1402,7964.9
9512,train,2.5851,0.2202,5.85,2.8449,5.21,1403,7965.7
9513,train,2.5958,0.1396,8.11,2.8801,10.16,1390,7966.5
9514,train,1.9853,0.2013,5.76,2.2893,6.37,1336,7967.3
9515,train,2.2781,0.2188,5.51,2.0911,6.56,1444,7968.1
9516,train,1.9998,0.3605,3.08,2.2183,3.53,1484,7968.9
9517,train,2.4075,0.1454,4.47,2.6468,6.82,1417,7969.7
9518,train,2.1465,0.4310,3.94,2.3027,4.44,1434,7970.4
9519,train,2.7332,0.2084,4.37,1.9953,3.83,1444,7971.2
9520,train,2.5147,0.2956,5.41,2.6683,5.77,1326,7972.0
9521,train,2.6013,0.1535,5.05,2.2270,4.33,1362,7972.8
9522,train,2.6719,0.2459,5.73,2.5226,4.03,1350,7973.6
9523,train,2.2874,0.3274,3.87,2.0812,4.95,1402,7974.4
9524,train,2.9411,0.0654,6.07,2.6647,5.41,1392,7975.2
9525,train,2.5956,0.2161,6.57,2.2142,6.67,1365,7976.0
9526,train,2.1557,0.2217,4.29,1.9190,4.30,1353,7976.8
9527,train,2.0613,0.1665,4.14,2.0707,2.91,1255,7977.6
9528,train,3.6896,0.1527,11.73,3.8526,11.82,1277,7978.4
9529,train,2.1567,0.3401,4.14,2.1025,6.52,1429,7979.2
9530,train,3.0215,0.1148,9.15,2.9560,6.47,1394,7980.0
9531,train,3.1833,0.1255,9.77,3.1978,9.24,1339,7980.8
9532,train,1.5051,0.5971,1.73,1.7356,2.71,1395,7981.6
9533,train,2.7532,0.1821,6.23,3.0127,5.32,1472,7982.4
9534,train,2.9246,0.2160,6.10,2.6483,5.39,1486,7983.2
9535,train,1.9632,0.3590,3.86,1.7811,2.71,1418,7984.0
9536,train,3.3550,0.0968,6.63,2.8072,4.71,1333,7984.8
9537,train,2.0745,0.2631,3.73,1.6567,3.12,1429,7985.6
9538,train,1.8814,0.3930,2.81,1.6815,1.00,1448,7986.4
9539,train,2.1233,0.2562,4.88,1.8713,3.21,1417,7987.2
9540,train,2.0726,0.2712,4.04,2.2231,2.79,1379,7988.0
9541,train,1.9760,0.4371,3.34,2.6227,6.13,1471,7988.8
9542,train,2.4776,0.2509,4.50,2.1868,4.00,1351,7989.6
9543,train,3.1293,0.1428,8.44,3.0381,10.00,1387,7990.4
9544,train,2.6461,0.1615,8.03,2.7619,6.46,1300,7991.2
9545,train,2.8860,0.1660,9.57,2.9867,11.04,1416,7992.0
9546,train,2.6008,0.2824,7.99,2.8511,8.42,1328,7992.8
9547,train,3.4504,0.1197,11.02,3.2092,10.38,1420,7993.6
9548,train,3.4464,0.0754,8.80,2.7952,8.25,1458,7994.4
9549,train,3.3282,0.2435,9.64,2.8730,8.73,1388,7995.2
9550,train,2.4284,0.2955,3.86,2.6336,2.50,1303,7996.0
9551,train,2.6741,0.3479,7.06,2.8806,7.01,1414,7996.8
9552,train,2.7453,0.1605,7.04,2.4353,6.06,1402,7997.6
9553,train,2.3990,0.1260,5.04,2.1931,6.00,1349,7998.4
9554,train,3.0851,0.1540,9.07,3.3315,9.56,1338,7999.2
9555,train,2.6178,0.0923,4.94,2.5225,4.50,1268,8000.0
9556,train,1.9238,0.4549,3.54,1.9993,3.12,1354,8000.8
9557,train,2.9261,0.0721,7.56,2.7936,7.52,1415,8001.6
9558,train,2.3100,0.2128,4.41,2.3528,4.91,1443,8002.4
9559,train,2.3682,0.2333,5.59,2.5836,5.00,1389,8003.2
9560,train,1.9060,0.3378,3.63,1.9613,3.62,1418,8004.0
9561,train,4.2314,0.0866,11.95,4.1052,9.67,1294,8004.8
9562,train,2.0357,0.5484,4.51,2.4850,7.01,1404,8005.6
9563,train,2.3659,0.1153,4.67,2.2902,4.12,1431,8006.4
9564,train,2.3850,0.2488,4.71,2.2408,4.33,1431,8007.2
9565,train,2.4532,0.3729,6.17,2.5953,6.89,1314,8008.0
9566,train,2.0615,0.3599,3.98,2.2554,4.91,1328,8008.8
9567,train,2.4874,0.1949,5.93,2.4314,6.24,1329,8009.6
9568,train,2.8059,0.0712,6.58,2.4163,7.74,1349,8010.4
9569,train,3.1106,0.1925,8.26,3.0570,8.57,1309,8011.2
9570,train,2.0014,0.3144,3.27,1.8753,3.41,1498,8012.0
9571,train,2.5344,0.1223,6.86,2.2426,8.24,1431,8012.8
9572,train,2.2917,0.3859,7.46,2.6751,10.14,1446,8013.5
9573,train,2.0149,0.4169,4.30,2.5413,4.91,1432,8014.3
9574,train,2.2339,0.3464,4.22,2.6862,4.12,1354,8015.1
9575,train,3.1940,0.0833,9.80,2.6985,8.59,1417,8015.9
9576,train,2.9229,0.2585,7.84,2.9632,10.02,1420,8016.7
9577,train,2.5967,0.0929,6.62,2.8911,9.02,1324,8017.5
9578,train,2.1391,0.4294,3.44,2.0439,2.21,1388,8018.3
9579,train,1.8262,0.3709,3.09,2.1116,2.71,1294,8019.1
9580,train,2.0467,0.4427,4.59,2.4521,6.46,1371,8019.9
9581,train,3.0400,0.2041,6.25,2.5146,4.15,1377,8020.7
9582,train,2.2257,0.3866,5.12,2.4820,4.94,1376,8021.5
9583,train,2.6558,0.2095,6.14,2.3560,5.42,1389,8022.3
9584,train,2.4005,0.4632,4.44,2.0598,4.55,1332,8023.1
9585,train,2.4917,0.1671,6.49,2.3322,3.33,1394,8023.9
9586,train,3.1820,0.2972,9.57,3.3828,12.94,1373,8024.7
9587,train,2.9561,0.2010,7.03,2.2903,6.84,1418,8025.5
9588,train,2.2502,0.2863,4.33,2.0774,3.62,1418,8026.3
9589,train,2.7701,0.2358,6.84,2.4811,6.42,1446,8027.1
9590,train,1.8564,0.2991,3.23,1.7402,2.21,1471,8027.9
9591,train,3.4702,0.1719,9.33,3.2041,8.97,1390,8028.7
9592,train,2.3450,0.2839,6.44,2.5393,8.44,1388,8029.5
9593,train,1.8135,0.4675,3.10,1.7528,3.91,1446,8030.3
9594,train,2.1746,0.3787,5.72,2.1536,6.91,1402,8031.1
9595,train,2.8869,0.1380,5.72,2.7562,6.62,1420,8031.9
9596,train,2.4045,0.2766,4.38,2.6557,5.53,1446,8032.7
9597,train,3.2885,0.1318,11.65,2.6559,12.03,1381,8033.5
9598,train,2.2353,0.3590,3.92,2.0352,4.24,1365,8034.3
9599,train,2.8108,0.1816,6.13,3.2584,6.86,1404,8035.1
9600,train,2.4361,0.3282,6.72,2.8069,5.91,1362,8035.9
9601,train,2.9459,0.3142,11.83,3.4323,12.24,1378,8036.7
9602,train,2.6334,0.2290,6.01,2.4083,4.03,1402,8037.5
9603,train,2.8279,0.1618,6.25,2.7230,5.50,1366,8038.3
9604,train,3.3623,0.1699,8.57,3.4890,8.72,1377,8039.1
9605,train,2.6053,0.2476,8.41,2.8619,7.92,1458,8039.9
9606,train,2.5929,0.2707,6.29,2.2429,4.71,1378,8040.7
9607,train,1.9634,0.3893,4.46,2.0606,5.49,1351,8041.5
9608,train,2.8296,0.0823,5.88,3.0170,6.91,1470,8042.3
9609,train,2.5060,0.2071,6.91,2.4423,5.69,1376,8043.1
9610,train,2.2679,0.1856,4.72,2.4122,5.03,1406,8043.9
9611,train,2.1751,0.1946,4.57,1.9635,3.08,1485,8044.7
9612,train,1.8331,0.4091,3.18,1.6683,3.24,1430,8045.5
9613,train,2.4685,0.2820,6.20,2.6552,6.25,1337,8046.3
9614,train,2.2881,0.2193,5.40,2.5115,2.71,1350,8047.1
9615,train,3.1467,0.1397,9.61,3.2585,8.41,1432,8047.9
9616,train,1.9722,0.2894,3.49,1.5792,2.00,1458,8048.7
9617,train,2.5494,0.2512,7.26,2.7055,8.60,1461,8049.5
9618,train,2.7950,0.1073,7.47,2.5909,7.33,1389,8050.3
9619,train,2.2289,0.3215,4.92,2.3793,5.39,1375,8051.1
9620,train,2.5518,0.1127,7.45,2.8401,8.72,1428,8051.9
9621,train,2.7163,0.1610,6.47,2.6043,4.16,1435,8052.7
9622,train,2.8027,0.2387,7.74,2.5260,8.54,1366,8053.5
9623,train,1.7508,0.4103,5.01,1.8365,5.95,1404,8054.3
9624,train,3.3991,0.0677,9.44,2.8005,10.33,1374,8055.0
9625,train,2.3659,0.3719,9.56,2.3252,9.24,1382,8055.8
9626,train,2.2322,0.2806,7.08,2.7298,8.01,1429,8056.6
9627,train,3.1006,0.1144,7.15,2.5668,5.01,1407,8057.4
9628,train,2.5178,0.2612,6.14,2.1751,4.91,1367,8058.2
9629,train,1.9087,0.3460,3.02,1.8080,2.00,1370,8059.0
9630,train,2.4883,0.1742,5.02,1.9980,3.33,1418,8059.8
9631,train,2.4232,0.3879,6.31,2.2942,5.00,1418,8060.6
9632,train,3.0146,0.0836,6.94,2.9653,7.61,1364,8061.4
9633,train,2.3432,0.1725,6.11,2.4802,5.58,1362,8062.2
9634,train,2.7213,0.2798,5.78,2.4306,4.33,1344,8063.0
9635,train,2.4178,0.2411,4.42,2.3241,5.53,1406,8063.8
9636,train,3.0253,0.0429,7.87,2.7241,7.95,1352,8064.6
9637,train,2.3355,0.2093,7.54,2.5474,9.06,1376,8065.4
9638,train,3.3430,0.0313,10.46,3.4987,10.01,1310,8066.2
9639,train,2.8113,0.2463,9.00,2.6376,8.19,1348,8067.0
9640,train,3.0611,0.2629,6.24,3.1155,6.21,1316,8067.8
9641,train,1.5822,0.4565,2.47,1.4617,2.71,1391,8068.6
9642,train,2.8943,0.2125,10.29,2.6964,9.27,1445,8069.4
9643,train,2.0588,0.3122,3.95,2.6369,6.78,1310,8070.2
9644,train,2.8090,0.2052,8.74,2.7223,9.93,1418,8071.0
9645,train,2.8911,0.1509,5.75,2.7039,4.53,1445,8071.8
9646,train,2.3062,0.2630,3.63,2.1287,4.00,1418,8072.6
9647,train,3.0447,0.1883,8.78,2.6192,9.48,1349,8073.4
9648,train,2.6216,0.2965,5.75,2.2574,4.27,1366,8074.2
9649,train,2.6161,0.2071,5.53,2.9653,5.84,1352,8075.0
9650,train,2.5216,0.3665,4.76,2.5698,5.39,1405,8075.8
9651,train,2.9951,0.2133,9.98,3.0356,10.02,1364,8076.6
9652,train,2.0207,0.2916,5.20,2.7398,5.91,1389,8077.4
9653,train,2.1799,0.3510,6.46,2.2109,8.12,1339,8078.2
9654,train,1.9989,0.3744,3.27,1.7476,2.21,1362,8079.0
9655,train,2.5355,0.1221,5.19,2.5015,5.24,1343,8079.8
9656,train,2.1222,0.3038,4.64,2.3788,6.24,1376,8080.5
9657,train,2.4110,0.3787,3.77,2.0267,4.12,1484,8081.3
9658,train,2.6012,0.2425,4.64,2.1533,3.41,1340,8082.1
9659,train,3.1454,0.0410,9.79,3.0269,9.49,1416,8082.9
9660,train,2.5737,0.2258,5.03,2.4992,4.08,1271,8083.7
9661,train,1.8824,0.4025,4.70,2.3126,7.17,1334,8084.5
9662,train,2.9164,0.0852,7.46,2.6294,9.81,1420,8085.3
9663,train,2.5079,0.1650,5.70,2.6038,4.33,1430,8086.1
9664,train,2.8794,0.0954,8.25,2.9758,9.83,1321,8086.9
9665,train,2.2148,0.3816,5.91,2.3603,5.66,1402,8087.7
9666,train,2.4009,0.1878,6.47,2.6039,6.21,1363,8088.5
9667,train,3.4588,0.0819,9.22,3.5136,10.11,1514,8089.3
9668,train,1.7416,0.5434,2.80,1.8841,3.50,1382,8090.1
9669,train,2.7658,0.2410,6.57,3.0805,8.12,1444,8090.9
9670,train,3.1355,0.1027,7.54,3.0267,6.71,1392,8091.7
9671,train,2.6770,0.2087,6.65,2.6561,6.86,1418,8092.5
9672,train,3.2055,0.0648,7.80,2.9730,7.65,1498,8093.3
9673,train,2.7258,0.2607,6.87,2.8180,7.16,1373,8094.1
9674,train,2.7516,0.2378,6.53,2.6633,6.33,1392,8094.9
9675,train,2.0347,0.2425,3.99,2.2962,4.41,1361,8095.7
9676,train,2.8347,0.2178,10.35,2.5830,9.81,1350,8096.5
9677,train,3.4734,0.1461,9.41,3.4387,9.03,1314,8097.3
9678,train,2.3391,0.3193,5.90,2.4563,4.62,1378,8098.1
9679,train,1.8941,0.3084,3.86,1.8690,3.71,1326,8098.9
9680,train,2.7677,0.1718,5.03,2.7048,5.58,1484,8099.7
9681,train,1.9446,0.3145,3.50,1.6955,2.21,1415,8100.5
9682,train,2.5387,0.1123,6.55,2.6910,6.78,1389,8101.3
9683,train,3.1069,0.2655,8.98,3.5446,7.40,1326,8102.1
9684,train,2.7090,0.2749,6.16,2.4818,5.50,1444,8102.9
9685,train,2.9719,0.1551,7.25,2.7739,5.79,1457,8103.6
9686,train,3.2536,0.0710,8.31,2.9443,6.87,1353,8104.4
9687,train,1.8806,0.3769,3.63,2.6040,5.03,1284,8105.2
9688,train,2.7307,0.3448,6.09,2.5593,5.90,1247,8106.0
9689,train,2.8475,0.1550,6.73,2.3107,5.00,1484,8106.8
9690,train,2.2202,0.2158,5.21,2.3547,5.65,1367,8107.6
9691,train,2.5762,0.4283,7.18,2.6756,8.15,1415,8108.4
9692,train,2.9569,0.2496,8.39,2.8377,11.41,1402,8109.2
9693,train,3.1368,0.1054,6.81,3.2081,9.33,1414,8110.0
9694,train,2.3282,0.3150,5.62,2.3833,6.62,1470,8110.8
9695,train,2.8014,0.2437,6.93,2.3158,6.81,1383,8111.6
9696,train,2.8348,0.1783,7.36,2.7603,9.09,1346,8112.4
9697,train,3.2914,0.1985,8.53,3.4448,8.84,1300,8113.2
9698,train,2.7018,0.1681,7.57,2.6575,9.37,1392,8114.0
9699,train,2.2429,0.1855,4.48,2.4254,5.41,1364,8114.8
9700,train,3.0983,0.2168,8.24,2.7036,7.06,1365,8115.6
9701,train,3.1445,0.3030,7.12,2.7953,8.16,1406,8116.4
9702,train,2.1340,0.2018,4.08,1.9193,3.21,1338,8117.2
9703,train,1.9093,0.2305,3.77,1.8234,4.12,1488,8118.0
9704,train,2.6954,0.2599,6.44,2.3602,6.50,1389,8118.8
9705,train,2.4272,0.3699,5.90,2.6589,5.18,1430,8119.6
